category,amt,gender,is_fraud,age,day,hour,distance_km
entertainment,2.33,M,0,37,Mon,13,Regional
home,164.43,F,0,67,Sat,19,Local
grocery,89.6,M,0,39,Fri,8,Long_Distance
health,43.28,M,0,37,Tue,14,Commute
grocery,75.2,F,0,35,Thu,1,Long_Distance
grocery,221.09,F,0,32,Sun,6,Long_Distance
shopping,91.52,F,0,48,Sun,21,Regional
entertainment,77.52,M,0,46,Mon,21,Long_Distance
grocery,131.96,F,0,57,Wed,5,Regional
travel,9.77,M,0,74,Sun,14,Remote
home,37.65,F,0,55,Fri,17,Long_Distance
personal,83.46,F,0,23,Wed,20,Commute
health,12.73,F,0,55,Mon,15,Long_Distance
shopping,581.05,F,0,24,Wed,17,Commute
misc,77.68,M,0,29,Mon,1,Commute
shopping,137.18,M,0,46,Sun,23,Local
grocery,53.63,M,0,32,Fri,7,Long_Distance
shopping,9.2,M,0,67,Fri,0,Commute
misc,8.45,F,0,43,Thu,12,Commute
health,41.32,M,0,26,Sun,22,Long_Distance
misc,170.18,F,0,23,Sat,12,Regional
home,24.14,F,0,48,Wed,13,Long_Distance
health,3.32,M,0,57,Mon,12,Commute
shopping,40.39,M,0,93,Sat,10,Regional
travel,68.01,F,0,43,Fri,6,Remote
entertainment,7.78,M,0,44,Fri,13,Long_Distance
misc,115.08,F,0,41,Sat,7,Regional
entertainment,71.5,M,0,44,Mon,21,Regional
home,42.38,M,0,39,Thu,17,Commute
home,122.49,F,0,32,Mon,16,Commute
home,57.36,M,0,29,Sun,19,Remote
misc,2.18,M,0,34,Fri,21,Regional
grocery,174.84,F,0,43,Sun,11,Remote
personal,10.56,F,0,48,Wed,17,Long_Distance
entertainment,5.17,M,0,76,Wed,20,Regional
grocery,68.38,F,0,47,Mon,9,Long_Distance
travel,87.05,M,0,93,Sun,11,Long_Distance
travel,8.84,M,0,32,Fri,20,Commute
home,56.4,F,0,52,Mon,22,Commute
grocery,8.53,M,0,24,Tue,23,Regional
grocery,11.39,F,0,43,Mon,20,Long_Distance
personal,109.45,M,0,89,Mon,21,Long_Distance
home,13.03,M,0,58,Thu,17,Remote
shopping,4.06,M,0,79,Sun,5,Long_Distance
grocery,25.22,M,0,61,Fri,12,Long_Distance
travel,42.48,M,0,20,Sun,8,Commute
entertainment,141.84,M,0,25,Thu,14,Commute
travel,58.06,F,0,66,Tue,1,Regional
grocery,75.94,F,0,57,Thu,11,Long_Distance
shopping,35.32,F,0,70,Sun,8,Local
travel,80.29,F,0,21,Sat,3,Commute
home,23.05,F,0,48,Thu,15,Commute
home,39.8,M,0,66,Tue,21,Commute
home,116.83,M,0,52,Tue,23,Regional
shopping,38.44,F,0,27,Sat,22,Long_Distance
misc,3.19,F,0,37,Fri,18,Long_Distance
home,38.64,M,0,34,Sat,17,Long_Distance
health,77.03,M,0,33,Mon,15,Long_Distance
grocery,44.51,M,0,46,Mon,5,Commute
home,33.28,M,0,69,Tue,15,Long_Distance
grocery,82.25,F,0,30,Sun,6,Commute
grocery,108.69,M,0,29,Sat,2,Long_Distance
misc,30.87,M,0,40,Thu,4,Long_Distance
home,20.54,M,0,56,Fri,13,Regional
shopping,1.95,F,0,46,Thu,12,Commute
travel,41.15,F,0,66,Tue,12,Long_Distance
grocery,45.07,F,0,30,Mon,8,Commute
health,13.08,F,0,65,Mon,22,Regional
grocery,20.2,F,0,29,Wed,17,Long_Distance
shopping,6.18,M,0,89,Tue,5,Regional
shopping,38.69,F,0,67,Sat,5,Long_Distance
travel,81.75,F,0,32,Sat,3,Long_Distance
shopping,8.68,F,0,32,Sun,19,Commute
shopping,816.13,F,0,29,Tue,22,Long_Distance
misc,31.8,F,0,27,Thu,9,Commute
shopping,18.43,F,0,84,Mon,2,Long_Distance
personal,19.72,F,0,81,Tue,22,Long_Distance
misc,211.58,F,0,15,Sat,22,Regional
home,7.07,M,0,44,Mon,22,Commute
personal,74.2,M,0,34,Sun,17,Long_Distance
home,76.85,M,0,53,Sat,23,Commute
shopping,6.57,M,0,51,Sun,10,Regional
grocery,45.09,M,0,25,Mon,6,Commute
grocery,95.57,M,0,60,Wed,0,Long_Distance
grocery,26.19,M,0,46,Thu,13,Regional
entertainment,144.19,F,0,46,Tue,17,Long_Distance
grocery,41.74,F,0,23,Wed,6,Regional
home,8.71,M,0,39,Fri,16,Regional
personal,93.6,F,0,48,Sun,17,Regional
shopping,3.14,M,0,24,Sat,17,Commute
travel,8.35,M,0,60,Wed,18,Commute
grocery,4.48,M,0,37,Sun,22,Regional
health,39.25,F,0,91,Wed,21,Commute
shopping,1.72,F,0,72,Sun,1,Long_Distance
entertainment,19.23,M,0,15,Sat,19,Long_Distance
entertainment,123.45,F,0,32,Tue,12,Long_Distance
grocery,190.53,F,0,33,Sun,8,Regional
health,116.83,M,0,93,Mon,23,Long_Distance
home,21.94,F,0,47,Sat,18,Long_Distance
shopping,120.14,M,0,42,Tue,6,Long_Distance
grocery,67.76,F,0,44,Mon,18,Long_Distance
grocery,21.44,M,0,35,Sat,21,Regional
travel,69.45,F,0,43,Sun,0,Commute
home,22.32,F,0,29,Mon,22,Commute
travel,68.13,M,0,47,Sun,7,Long_Distance
grocery,57.64,M,0,34,Mon,7,Remote
shopping,3.06,M,0,53,Sun,9,Commute
travel,28.74,F,0,78,Sun,1,Regional
misc,7.58,F,0,47,Fri,17,Long_Distance
travel,74.78,M,0,44,Fri,0,Long_Distance
grocery,48.91,F,0,36,Fri,9,Long_Distance
personal,14.8,M,0,32,Sun,16,Regional
shopping,17.5,F,0,31,Sat,21,Commute
misc,119.96,F,0,33,Sun,8,Long_Distance
grocery,81.52,M,0,25,Fri,1,Long_Distance
shopping,2.89,M,0,66,Sat,11,Regional
travel,2.71,F,0,85,Wed,14,Remote
grocery,92.93,F,0,31,Fri,2,Long_Distance
home,80.92,F,0,39,Thu,20,Regional
home,93.6,M,0,30,Mon,12,Commute
grocery,217.1,F,0,45,Sun,11,Commute
home,26.55,M,0,33,Mon,19,Regional
home,19.2,M,0,57,Mon,19,Commute
home,4.47,M,0,47,Fri,12,Long_Distance
travel,57.75,M,0,15,Mon,8,Local
shopping,5.03,F,0,81,Mon,10,Long_Distance
grocery,67.55,M,0,42,Wed,17,Commute
health,43.84,M,0,64,Fri,22,Regional
grocery,33.3,M,0,26,Mon,1,Long_Distance
home,90.83,M,0,39,Thu,17,Long_Distance
travel,110.84,F,0,57,Thu,3,Regional
grocery,149.81,M,0,57,Wed,3,Remote
home,74.28,F,0,92,Wed,21,Regional
shopping,98.14,F,0,86,Sun,8,Long_Distance
shopping,271.71,F,0,71,Mon,7,Long_Distance
personal,74.81,F,0,48,Fri,18,Long_Distance
misc,140.58,F,0,47,Thu,16,Regional
home,38.11,F,0,49,Tue,17,Long_Distance
misc,6.67,F,0,48,Tue,20,Remote
health,29.22,F,0,49,Tue,16,Regional
health,10.85,F,0,47,Wed,18,Commute
home,40.79,F,0,36,Mon,19,Remote
misc,96.43,M,0,55,Mon,4,Commute
shopping,7.17,M,0,59,Sun,9,Commute
entertainment,226.54,F,0,56,Wed,16,Long_Distance
personal,7.9,F,0,86,Fri,20,Long_Distance
shopping,9.35,F,0,45,Thu,20,Commute
travel,80.15,F,0,60,Wed,0,Commute
home,87.76,F,0,36,Sun,13,Long_Distance
entertainment,102.07,M,0,41,Mon,23,Commute
personal,15.89,F,0,39,Wed,19,Long_Distance
health,83.75,M,0,52,Thu,19,Long_Distance
shopping,32.14,F,0,33,Thu,18,Long_Distance
grocery,96.34,F,0,48,Sun,6,Regional
home,34.3,M,0,40,Wed,12,Commute
grocery,50.26,M,0,50,Wed,5,Regional
grocery,43.26,F,0,23,Tue,0,Long_Distance
home,45.97,F,0,42,Mon,22,Long_Distance
health,35.63,F,0,94,Mon,13,Long_Distance
personal,42.57,M,0,64,Sun,17,Long_Distance
home,72.17,F,0,37,Sun,14,Regional
misc,20.05,F,0,41,Fri,11,Long_Distance
misc,42.87,M,0,45,Tue,4,Long_Distance
home,54.82,F,0,69,Wed,15,Commute
grocery,101.56,F,0,45,Wed,14,Regional
entertainment,66.77,M,0,29,Fri,15,Long_Distance
travel,83.05,M,0,92,Sat,6,Regional
grocery,45.48,M,0,31,Wed,0,Regional
home,4.14,F,0,43,Mon,19,Long_Distance
home,15.71,F,0,16,Mon,20,Regional
home,305.02,M,0,37,Sun,20,Regional
grocery,96.45,M,0,84,Mon,18,Regional
grocery,133.08,F,0,84,Sun,0,Commute
shopping,36.91,F,0,43,Wed,17,Regional
misc,180.01,M,0,66,Sat,6,Commute
home,24.93,M,0,54,Mon,20,Long_Distance
travel,65.04,F,0,67,Mon,7,Regional
grocery,73.92,F,0,60,Sat,7,Long_Distance
grocery,48.25,M,0,42,Mon,6,Commute
travel,74.17,M,0,30,Thu,0,Regional
travel,44.06,M,0,39,Sat,5,Long_Distance
travel,28.96,M,0,62,Sun,4,Long_Distance
misc,3.88,M,0,28,Thu,13,Commute
shopping,13.1,F,0,36,Sun,14,Remote
travel,2.03,M,0,66,Sat,16,Long_Distance
misc,30.71,M,0,42,Sun,1,Commute
grocery,96.1,M,0,33,Tue,8,Remote
home,46.47,F,0,39,Mon,20,Commute
grocery,76.17,F,0,30,Sat,2,Long_Distance
entertainment,126.05,F,0,58,Mon,17,Commute
misc,470.24,F,0,50,Sat,1,Long_Distance
travel,56.19,M,0,64,Thu,4,Commute
personal,2.21,F,0,73,Mon,16,Commute
grocery,215.47,F,0,35,Mon,11,Long_Distance
shopping,9.26,F,0,42,Thu,17,Long_Distance
travel,50.44,M,0,18,Thu,4,Regional
shopping,1.43,F,0,25,Sat,12,Long_Distance
shopping,8.51,M,0,51,Sun,11,Long_Distance
home,33.32,M,0,52,Fri,19,Long_Distance
grocery,177.19,F,0,49,Mon,8,Local
grocery,91.95,F,0,38,Tue,3,Long_Distance
shopping,39.63,M,0,55,Thu,10,Regional
home,164.98,M,0,61,Mon,22,Regional
grocery,34.79,M,0,50,Mon,5,Commute
home,34.55,M,0,27,Tue,20,Long_Distance
misc,19.75,M,0,46,Wed,10,Long_Distance
travel,55.4,M,0,28,Tue,11,Commute
shopping,6.41,F,0,34,Wed,20,Long_Distance
health,59.02,F,0,60,Mon,13,Long_Distance
entertainment,13.88,F,0,52,Sun,15,Long_Distance
health,142.73,F,0,29,Sat,15,Commute
shopping,80.82,M,0,65,Fri,8,Commute
home,107.71,M,0,52,Fri,19,Commute
grocery,56.43,M,0,27,Fri,8,Long_Distance
misc,20.15,F,0,39,Mon,23,Long_Distance
home,2.61,M,0,78,Tue,20,Remote
health,31.28,F,0,44,Sat,20,Long_Distance
shopping,110.87,M,0,30,Wed,5,Regional
shopping,3.18,F,0,21,Wed,15,Commute
home,38.34,F,0,67,Tue,20,Commute
shopping,183.2,M,0,94,Sun,9,Local
home,95.11,M,0,53,Sat,17,Long_Distance
home,72.19,M,0,30,Fri,13,Long_Distance
entertainment,23.65,F,0,68,Sun,12,Long_Distance
grocery,19.65,M,0,27,Thu,12,Long_Distance
travel,80.23,F,0,84,Tue,10,Commute
health,64.25,F,0,35,Thu,17,Long_Distance
home,8.57,M,0,63,Fri,16,Regional
shopping,43.0,F,0,34,Fri,14,Commute
grocery,12.87,F,0,60,Mon,21,Regional
travel,81.67,F,0,60,Tue,0,Long_Distance
travel,67.82,F,0,35,Wed,2,Long_Distance
shopping,7.06,M,0,37,Fri,20,Long_Distance
health,5.51,M,0,77,Wed,19,Long_Distance
shopping,1.85,M,0,34,Fri,15,Commute
home,114.34,F,0,64,Sat,20,Regional
misc,167.29,M,0,15,Fri,16,Long_Distance
shopping,7.21,F,0,65,Sat,8,Long_Distance
home,160.64,F,0,71,Thu,19,Long_Distance
grocery,102.43,M,0,68,Sun,2,Long_Distance
grocery,51.67,M,0,44,Mon,13,Long_Distance
shopping,107.3,M,0,27,Thu,19,Long_Distance
travel,55.16,F,0,40,Wed,10,Long_Distance
entertainment,78.83,M,0,39,Mon,17,Long_Distance
home,52.18,M,0,42,Wed,13,Long_Distance
shopping,153.1,F,0,90,Sat,9,Remote
home,43.83,F,0,36,Wed,22,Regional
travel,70.92,F,0,32,Tue,0,Long_Distance
grocery,192.22,F,0,43,Mon,8,Long_Distance
shopping,3.79,F,0,35,Thu,22,Long_Distance
shopping,137.71,M,0,16,Wed,13,Long_Distance
grocery,250.9,F,0,48,Tue,9,Regional
entertainment,82.06,M,0,36,Mon,13,Commute
home,43.1,M,0,52,Wed,19,Long_Distance
health,2.74,M,0,76,Thu,19,Long_Distance
personal,7.84,M,0,49,Sun,15,Long_Distance
misc,6.27,M,0,41,Mon,13,Long_Distance
health,74.22,M,0,33,Mon,18,Regional
personal,11.16,M,0,20,Sun,17,Local
shopping,1.86,M,0,18,Fri,12,Regional
grocery,4.65,F,0,53,Fri,15,Long_Distance
home,8.84,F,0,47,Sun,23,Long_Distance
shopping,2.91,F,0,52,Mon,4,Long_Distance
grocery,22.63,F,0,36,Tue,21,Long_Distance
grocery,121.41,F,0,54,Sun,5,Long_Distance
misc,98.13,M,0,49,Mon,1,Long_Distance
home,28.74,F,0,34,Mon,15,Long_Distance
home,56.94,M,0,37,Fri,21,Regional
misc,32.88,F,0,45,Thu,8,Long_Distance
grocery,56.66,M,0,31,Wed,14,Regional
entertainment,155.08,F,0,27,Wed,13,Long_Distance
home,9.48,F,0,49,Mon,15,Long_Distance
misc,36.3,M,0,44,Sat,3,Regional
entertainment,30.95,M,0,32,Mon,23,Long_Distance
travel,64.61,M,0,40,Fri,4,Long_Distance
shopping,9.43,F,0,64,Mon,9,Commute
shopping,6.02,F,0,61,Sat,7,Long_Distance
travel,402.96,M,0,45,Mon,13,Commute
home,6.39,F,0,33,Tue,17,Commute
misc,2.1,F,0,39,Fri,15,Commute
grocery,90.92,M,0,30,Thu,3,Long_Distance
travel,9.19,F,0,59,Sat,17,Commute
shopping,9.65,F,0,66,Sat,10,Long_Distance
travel,67.46,F,0,27,Mon,5,Long_Distance
misc,6.07,M,0,22,Sun,19,Commute
shopping,7.14,M,0,39,Fri,20,Regional
shopping,4.78,F,0,43,Mon,19,Long_Distance
home,75.43,M,0,45,Thu,13,Commute
home,61.44,F,0,62,Tue,17,Regional
misc,57.17,F,0,22,Sun,21,Commute
shopping,8.06,M,0,51,Sun,0,Long_Distance
personal,76.21,F,0,47,Mon,22,Regional
travel,74.18,M,0,33,Sun,9,Long_Distance
misc,236.86,M,0,63,Wed,7,Long_Distance
misc,39.48,M,0,18,Wed,23,Local
grocery,120.74,F,0,30,Tue,5,Commute
travel,83.21,M,0,47,Sat,11,Long_Distance
home,53.29,F,0,66,Fri,18,Commute
shopping,2.32,F,0,41,Sun,20,Regional
home,120.27,F,0,91,Tue,23,Long_Distance
health,117.42,F,0,34,Sun,14,Commute
grocery,51.43,M,0,46,Mon,21,Regional
travel,44.67,F,0,34,Tue,1,Regional
grocery,17.24,F,0,28,Fri,11,Commute
home,31.39,F,0,54,Wed,18,Commute
home,62.94,F,0,84,Sun,23,Regional
grocery,60.65,M,0,66,Mon,15,Long_Distance
misc,8.32,F,0,46,Sat,5,Local
misc,9.2,M,0,47,Fri,20,Commute
entertainment,83.69,M,0,44,Sat,22,Long_Distance
home,32.99,F,0,35,Sat,13,Regional
health,1.81,M,0,51,Mon,23,Long_Distance
entertainment,87.58,M,0,36,Sun,17,Regional
misc,7.67,M,0,45,Thu,19,Long_Distance
personal,72.06,M,0,42,Mon,14,Regional
home,37.21,F,0,49,Sun,14,Regional
grocery,65.04,F,0,32,Sun,6,Long_Distance
travel,56.08,M,0,53,Mon,0,Regional
health,68.02,M,0,21,Wed,21,Commute
travel,44.73,F,0,24,Mon,4,Regional
grocery,130.81,F,0,68,Fri,0,Commute
grocery,74.85,F,0,26,Sat,14,Commute
shopping,1.36,F,0,47,Wed,14,Remote
shopping,88.09,F,0,68,Wed,4,Long_Distance
home,42.76,F,0,65,Tue,21,Long_Distance
shopping,7.48,F,0,93,Mon,0,Commute
shopping,5.86,F,0,36,Tue,22,Commute
misc,2.88,M,0,55,Sat,5,Long_Distance
grocery,76.44,F,0,31,Wed,2,Commute
shopping,38.67,M,0,59,Sun,10,Long_Distance
misc,42.05,M,0,38,Fri,3,Regional
personal,37.46,M,0,33,Sun,20,Regional
home,25.47,F,0,20,Wed,18,Commute
misc,156.55,F,0,33,Sat,0,Long_Distance
travel,82.98,F,0,68,Sun,4,Regional
entertainment,11.41,F,0,57,Mon,7,Regional
grocery,39.59,M,0,26,Tue,11,Long_Distance
home,53.5,F,0,63,Sun,18,Commute
entertainment,2.03,M,0,43,Mon,19,Long_Distance
entertainment,113.25,M,0,57,Thu,15,Commute
shopping,5.3,F,0,24,Mon,13,Long_Distance
personal,195.45,F,0,71,Tue,19,Long_Distance
personal,6.79,F,0,59,Sun,14,Regional
home,84.45,M,0,31,Fri,12,Long_Distance
entertainment,51.19,M,0,51,Thu,2,Long_Distance
travel,2.04,F,0,62,Thu,18,Long_Distance
home,165.52,M,0,55,Thu,22,Long_Distance
travel,74.69,F,0,15,Thu,3,Long_Distance
grocery,203.07,F,0,49,Sat,8,Regional
misc,9.16,F,0,91,Wed,8,Regional
home,46.61,F,0,48,Sun,15,Regional
grocery,75.13,M,0,53,Sun,6,Regional
grocery,68.47,M,0,49,Mon,2,Regional
home,11.61,M,0,29,Wed,12,Long_Distance
home,14.13,F,0,47,Tue,14,Local
travel,502.93,M,0,33,Wed,19,Regional
health,61.95,M,0,58,Wed,13,Commute
travel,29.79,F,0,41,Sat,20,Long_Distance
home,26.35,F,0,24,Tue,19,Long_Distance
shopping,885.48,M,0,44,Wed,19,Commute
grocery,33.15,F,0,39,Mon,15,Regional
personal,3.83,F,0,20,Fri,20,Long_Distance
shopping,8.51,M,0,65,Tue,6,Regional
shopping,8.98,F,0,31,Wed,22,Regional
personal,15.31,M,0,50,Tue,13,Commute
health,71.08,M,0,63,Sat,19,Long_Distance
personal,10.53,M,0,47,Tue,17,Regional
home,109.43,M,0,40,Wed,12,Commute
misc,4.54,F,0,25,Mon,21,Long_Distance
travel,72.31,M,0,53,Fri,3,Long_Distance
home,37.19,F,0,37,Wed,18,Regional
home,34.84,M,0,87,Mon,14,Long_Distance
shopping,40.25,M,0,14,Mon,13,Long_Distance
grocery,6.37,M,0,43,Mon,15,Commute
shopping,3.95,F,0,23,Wed,21,Long_Distance
travel,57.41,F,0,29,Mon,2,Regional
travel,41.09,M,0,89,Mon,10,Long_Distance
shopping,2.1,F,0,48,Mon,21,Long_Distance
travel,30.97,M,0,59,Mon,3,Long_Distance
home,236.38,F,0,79,Wed,17,Regional
travel,7.94,F,0,60,Sat,22,Commute
home,23.29,F,0,31,Sat,20,Regional
home,15.57,M,0,62,Mon,22,Commute
shopping,3.56,F,0,46,Sat,17,Commute
shopping,6.34,M,0,25,Thu,21,Regional
misc,4.55,M,0,62,Wed,11,Local
home,35.31,F,0,42,Sun,19,Remote
home,44.65,M,0,35,Sun,22,Long_Distance
personal,29.08,M,0,75,Mon,20,Commute
grocery,42.13,M,0,23,Sun,14,Long_Distance
grocery,98.02,F,0,30,Sun,3,Long_Distance
shopping,1.2,F,0,36,Mon,16,Local
grocery,41.04,M,0,57,Fri,4,Commute
grocery,99.84,F,0,71,Sun,5,Local
shopping,6.04,M,0,22,Sat,12,Long_Distance
home,25.62,F,0,55,Fri,22,Regional
misc,6.38,F,0,68,Sat,6,Regional
personal,29.84,F,0,22,Tue,23,Regional
shopping,4.2,M,0,46,Tue,16,Commute
home,26.92,F,0,53,Tue,17,Long_Distance
travel,84.34,M,0,50,Tue,7,Commute
home,57.23,F,0,90,Mon,16,Long_Distance
travel,60.65,F,0,47,Tue,4,Local
personal,2.94,M,0,77,Tue,16,Long_Distance
home,50.84,M,0,39,Sat,12,Regional
misc,9.85,F,0,85,Mon,0,Long_Distance
health,76.39,M,0,28,Sat,20,Remote
misc,158.37,F,0,49,Thu,6,Long_Distance
travel,76.56,F,0,28,Sun,2,Long_Distance
shopping,4.45,F,0,54,Thu,3,Regional
misc,69.4,M,0,49,Mon,18,Commute
travel,75.86,M,0,47,Fri,2,Long_Distance
grocery,23.25,M,0,49,Sun,12,Commute
grocery,61.35,M,0,35,Thu,8,Long_Distance
misc,4.88,F,0,50,Thu,19,Long_Distance
misc,2.31,F,0,58,Sun,0,Commute
health,42.23,F,0,54,Sun,15,Commute
travel,66.28,F,0,23,Mon,6,Long_Distance
misc,5.23,F,0,59,Sat,0,Commute
grocery,41.64,M,0,25,Sat,3,Regional
grocery,332.21,M,0,73,Sat,7,Commute
home,67.43,F,0,53,Thu,17,Local
entertainment,36.3,F,0,33,Fri,22,Commute
health,67.56,F,0,48,Sat,13,Commute
personal,125.15,F,0,42,Sun,14,Commute
personal,10.77,M,0,52,Tue,22,Long_Distance
health,1.08,F,0,19,Fri,20,Long_Distance
grocery,111.44,M,0,61,Fri,4,Regional
grocery,104.51,F,0,51,Tue,9,Long_Distance
home,23.41,F,0,86,Sun,12,Remote
travel,75.73,M,0,42,Thu,1,Long_Distance
misc,40.52,M,0,34,Sun,8,Regional
travel,418.47,M,0,40,Fri,15,Commute
shopping,3.32,M,0,46,Sat,15,Long_Distance
personal,23.44,F,0,37,Sat,20,Commute
grocery,206.94,F,0,45,Thu,4,Long_Distance
grocery,66.9,F,0,30,Wed,11,Commute
home,18.24,F,0,79,Sat,20,Regional
travel,67.94,F,0,80,Fri,7,Long_Distance
grocery,162.65,F,0,25,Mon,10,Local
shopping,4.16,M,0,40,Tue,15,Regional
entertainment,33.56,M,0,63,Tue,5,Long_Distance
home,71.14,M,0,63,Tue,16,Long_Distance
misc,7.13,F,0,60,Sun,4,Long_Distance
home,38.31,M,0,62,Mon,23,Commute
grocery,15.59,M,0,28,Fri,17,Remote
home,99.36,F,0,27,Tue,13,Regional
shopping,8.73,M,0,63,Fri,6,Long_Distance
personal,60.08,F,0,26,Sun,20,Regional
home,35.66,F,0,55,Mon,22,Long_Distance
shopping,9.72,M,0,31,Thu,20,Long_Distance
personal,91.94,F,0,63,Mon,21,Commute
grocery,184.99,F,0,45,Mon,6,Regional
travel,71.91,F,0,50,Sun,1,Regional
grocery,120.94,M,0,52,Fri,11,Long_Distance
entertainment,22.62,F,0,33,Fri,15,Long_Distance
travel,61.79,M,0,32,Thu,11,Commute
shopping,702.87,F,0,34,Sun,22,Local
travel,74.5,F,0,57,Sat,11,Commute
entertainment,102.41,M,0,35,Fri,18,Long_Distance
home,60.62,M,0,42,Sat,17,Regional
health,12.35,M,0,78,Tue,22,Regional
grocery,13.07,M,0,26,Sat,12,Commute
shopping,1.2,M,0,59,Wed,1,Commute
shopping,283.84,M,0,63,Sat,7,Commute
home,20.11,F,0,90,Wed,13,Commute
personal,35.71,M,0,30,Tue,13,Long_Distance
travel,65.99,F,0,22,Tue,2,Long_Distance
misc,286.32,F,0,29,Mon,6,Regional
travel,61.72,M,0,51,Sun,3,Commute
home,12.99,F,0,41,Mon,21,Local
health,61.02,F,0,47,Sat,14,Commute
home,47.13,F,0,51,Tue,14,Long_Distance
travel,38.73,F,0,49,Wed,8,Commute
shopping,6.35,M,0,45,Mon,22,Long_Distance
home,45.76,F,0,72,Mon,18,Regional
grocery,77.95,M,0,85,Thu,4,Regional
personal,58.88,M,0,70,Sun,21,Commute
travel,530.0,M,0,30,Sat,18,Long_Distance
grocery,65.4,F,0,72,Mon,7,Regional
home,46.96,F,0,44,Tue,15,Regional
shopping,5.33,F,0,40,Mon,21,Commute
travel,87.22,F,0,28,Wed,7,Commute
grocery,107.21,M,0,39,Fri,8,Long_Distance
shopping,42.81,F,0,39,Tue,23,Commute
shopping,6.09,F,0,38,Sun,12,Regional
personal,21.07,M,0,65,Sat,12,Regional
shopping,168.91,F,0,21,Sun,21,Long_Distance
home,96.57,F,0,48,Fri,16,Regional
grocery,173.91,F,0,41,Mon,11,Long_Distance
health,24.05,M,0,59,Tue,18,Long_Distance
grocery,204.86,F,0,36,Mon,6,Long_Distance
home,81.02,M,0,35,Fri,19,Long_Distance
travel,73.99,M,0,45,Sun,8,Commute
grocery,119.29,F,0,33,Mon,6,Local
grocery,29.64,M,0,32,Sat,3,Long_Distance
travel,49.12,F,0,59,Mon,0,Local
health,51.86,F,0,70,Wed,20,Commute
misc,94.0,M,0,33,Sun,19,Remote
personal,77.02,M,0,38,Sun,13,Long_Distance
home,8.05,F,0,46,Tue,16,Commute
personal,72.98,M,0,33,Sat,17,Regional
misc,101.74,M,0,37,Mon,6,Long_Distance
grocery,52.69,M,0,45,Wed,2,Commute
misc,101.6,F,0,49,Sat,2,Long_Distance
grocery,111.49,F,0,24,Sat,4,Regional
personal,9.17,F,0,64,Fri,12,Remote
travel,36.01,F,0,69,Mon,3,Regional
home,81.98,M,0,44,Sat,12,Regional
shopping,9.22,M,0,44,Sat,23,Long_Distance
personal,15.35,F,0,27,Wed,16,Commute
travel,7.86,M,0,57,Mon,15,Commute
shopping,314.88,F,0,70,Sun,5,Long_Distance
misc,7.45,M,0,47,Mon,12,Long_Distance
health,75.61,M,0,34,Sun,19,Commute
entertainment,115.62,F,0,23,Mon,13,Long_Distance
shopping,8.3,F,0,75,Mon,8,Regional
shopping,167.19,F,0,31,Mon,20,Regional
health,7.61,M,0,43,Sat,21,Commute
misc,1.99,M,0,81,Fri,10,Long_Distance
personal,12.96,F,0,48,Sat,23,Long_Distance
home,48.51,F,0,25,Tue,21,Long_Distance
home,74.99,F,0,31,Sat,16,Commute
entertainment,61.76,M,0,56,Tue,21,Regional
grocery,63.81,F,0,44,Fri,20,Long_Distance
shopping,2.15,M,0,32,Tue,14,Long_Distance
shopping,136.76,M,0,37,Wed,9,Long_Distance
personal,22.6,F,0,39,Sun,14,Commute
travel,6.26,M,0,64,Fri,14,Commute
shopping,9.81,M,0,81,Wed,11,Long_Distance
home,136.22,M,0,67,Tue,22,Commute
personal,11.03,F,0,59,Thu,21,Long_Distance
misc,18.36,M,0,53,Sun,4,Long_Distance
home,41.86,F,0,32,Mon,13,Long_Distance
grocery,8.91,F,0,89,Wed,18,Regional
travel,5.0,F,0,37,Mon,17,Long_Distance
grocery,84.09,M,0,33,Fri,0,Regional
personal,129.9,F,0,24,Sat,16,Regional
entertainment,21.32,M,0,78,Mon,12,Regional
home,145.43,M,0,39,Tue,21,Long_Distance
misc,169.32,M,0,64,Mon,3,Commute
grocery,46.14,M,0,42,Fri,9,Regional
entertainment,64.1,F,0,50,Mon,16,Long_Distance
grocery,47.6,F,0,68,Tue,8,Commute
home,8.65,F,0,68,Sun,16,Long_Distance
misc,286.93,M,0,50,Fri,1,Commute
misc,80.05,F,0,19,Mon,16,Long_Distance
entertainment,313.17,M,0,36,Sun,20,Regional
entertainment,111.21,M,0,47,Tue,15,Commute
home,21.97,F,0,59,Sun,17,Long_Distance
health,24.86,F,0,66,Mon,18,Regional
grocery,2.2,M,0,77,Sun,15,Regional
shopping,4.16,F,0,28,Wed,17,Commute
grocery,28.07,F,0,32,Wed,16,Commute
entertainment,72.93,M,0,74,Thu,20,Regional
personal,1.04,F,0,24,Sat,16,Commute
grocery,62.6,M,0,41,Wed,20,Regional
shopping,1.51,F,0,43,Mon,22,Commute
misc,5.85,F,0,49,Wed,8,Regional
travel,24.66,M,0,62,Tue,8,Long_Distance
shopping,114.62,M,0,20,Sat,22,Commute
grocery,53.46,F,0,36,Mon,3,Commute
home,35.96,M,0,64,Sun,14,Long_Distance
shopping,2.23,M,0,45,Tue,23,Commute
shopping,7.09,F,0,49,Sat,19,Commute
misc,4.97,F,0,29,Wed,4,Long_Distance
travel,83.27,M,0,54,Thu,9,Long_Distance
home,46.56,F,0,40,Mon,16,Long_Distance
home,33.75,F,0,86,Fri,12,Commute
personal,1.72,M,0,71,Wed,20,Commute
shopping,3.75,M,0,22,Wed,15,Commute
