category,amt,gender,is_fraud,age,day,hour,distance_km
health,62.48,M,0,73,Mon,16,Commute
home,30.87,M,0,65,Sat,12,Commute
home,9.95,F,0,45,Sun,17,Long_Distance
shopping,1.82,M,0,61,Mon,0,Commute
health,79.21,F,0,62,Sun,16,Long_Distance
grocery,53.07,M,0,36,Mon,0,Commute
travel,79.69,M,0,66,Tue,0,Long_Distance
entertainment,62.77,M,0,44,Wed,14,Long_Distance
personal,4.78,F,0,22,Sat,15,Regional
grocery,58.86,M,0,34,Mon,9,Long_Distance
home,49.08,M,0,70,Wed,13,Regional
entertainment,11.45,F,0,54,Sun,17,Long_Distance
travel,8.29,M,0,29,Sun,14,Local
misc,6.62,M,0,43,Wed,14,Long_Distance
health,16.67,F,0,53,Thu,15,Regional
grocery,93.6,F,0,24,Sat,2,Regional
shopping,1.49,F,0,60,Tue,9,Long_Distance
travel,37.34,F,0,60,Mon,8,Commute
misc,2.09,F,0,36,Mon,19,Long_Distance
grocery,10.55,M,0,22,Fri,16,Long_Distance
misc,8.67,F,0,46,Sat,22,Long_Distance
home,9.24,F,0,50,Mon,20,Long_Distance
home,27.48,F,0,91,Wed,22,Long_Distance
grocery,127.09,F,0,47,Fri,3,Long_Distance
personal,3.36,F,0,26,Sat,22,Long_Distance
travel,54.2,F,0,56,Tue,3,Regional
grocery,114.17,F,0,63,Sat,1,Commute
misc,10.62,F,0,26,Sun,4,Regional
home,28.18,F,0,26,Sat,14,Long_Distance
home,42.35,M,0,22,Thu,14,Long_Distance
home,16.37,M,0,54,Wed,21,Commute
home,64.19,M,0,34,Fri,15,Long_Distance
travel,52.82,M,0,64,Sat,11,Commute
health,68.95,F,0,28,Fri,13,Long_Distance
grocery,89.06,M,0,31,Sat,10,Long_Distance
travel,9.13,M,0,26,Tue,17,Commute
grocery,136.13,F,0,63,Sun,0,Commute
grocery,59.65,M,0,43,Fri,13,Commute
entertainment,9.11,M,0,26,Mon,18,Commute
personal,37.72,M,0,76,Mon,17,Remote
grocery,19.84,F,0,25,Fri,20,Regional
home,15.8,F,0,38,Sun,13,Regional
entertainment,8.92,F,0,91,Mon,11,Long_Distance
health,24.05,F,0,36,Thu,16,Long_Distance
grocery,68.87,M,0,36,Thu,1,Local
misc,8.36,F,0,40,Sun,6,Long_Distance
health,4.48,M,0,60,Mon,13,Long_Distance
shopping,11.75,F,0,66,Mon,1,Remote
grocery,33.22,M,0,26,Tue,12,Commute
travel,49.33,F,0,34,Sat,9,Regional
misc,5.78,M,0,26,Fri,2,Long_Distance
home,45.45,M,0,64,Sat,22,Long_Distance
health,25.44,F,0,55,Sun,13,Long_Distance
shopping,3.62,F,0,40,Sun,19,Long_Distance
personal,74.5,M,0,31,Sat,16,Long_Distance
grocery,35.87,M,0,42,Mon,7,Long_Distance
grocery,3.88,M,0,39,Mon,13,Regional
home,15.01,F,0,27,Mon,22,Commute
shopping,7.35,M,0,63,Sun,2,Long_Distance
misc,31.08,F,0,36,Thu,4,Regional
shopping,402.21,F,0,90,Wed,6,Regional
health,21.43,F,0,34,Sun,18,Regional
home,52.64,M,0,24,Thu,14,Long_Distance
shopping,48.84,F,0,28,Thu,18,Long_Distance
shopping,101.55,M,0,45,Sun,3,Regional
grocery,60.12,M,0,43,Mon,7,Regional
travel,9.21,F,0,40,Thu,12,Long_Distance
grocery,223.41,F,0,37,Thu,6,Long_Distance
misc,9.67,F,0,32,Mon,16,Regional
personal,1.01,F,0,20,Fri,18,Commute
misc,4.49,M,0,84,Sun,7,Long_Distance
grocery,56.95,F,0,43,Wed,0,Regional
home,81.47,M,0,40,Wed,16,Long_Distance
shopping,7.94,F,0,30,Sat,16,Long_Distance
grocery,62.61,M,0,44,Wed,4,Long_Distance
travel,73.36,M,0,25,Tue,1,Long_Distance
entertainment,62.38,F,0,40,Mon,19,Commute
travel,49.67,F,0,65,Thu,9,Commute
shopping,1824.09,M,0,47,Mon,16,Long_Distance
home,77.02,F,0,37,Sun,22,Long_Distance
grocery,90.63,F,0,42,Wed,15,Long_Distance
entertainment,4.57,F,0,59,Fri,10,Long_Distance
misc,34.9,F,0,75,Thu,10,Commute
home,10.21,F,0,91,Mon,14,Regional
home,45.44,M,0,39,Mon,15,Long_Distance
personal,49.19,M,0,70,Sun,22,Long_Distance
shopping,87.39,F,0,91,Sat,2,Regional
home,31.18,F,0,29,Sun,18,Local
home,178.52,M,0,25,Thu,16,Regional
home,150.64,F,0,33,Wed,23,Remote
shopping,703.59,F,0,63,Wed,2,Long_Distance
shopping,8.59,F,0,34,Thu,21,Long_Distance
grocery,106.28,F,0,58,Mon,1,Long_Distance
shopping,1791.08,F,0,80,Tue,1,Commute
shopping,9.62,M,0,16,Mon,17,Regional
personal,2.65,M,0,43,Wed,12,Long_Distance
home,32.39,F,0,40,Mon,16,Commute
shopping,5.32,M,0,74,Fri,4,Remote
misc,295.02,F,0,43,Mon,7,Long_Distance
grocery,91.42,F,0,45,Fri,7,Regional
misc,65.41,M,0,40,Wed,5,Commute
personal,35.88,M,0,76,Sat,15,Local
entertainment,22.22,F,0,65,Thu,11,Long_Distance
personal,40.98,M,0,53,Tue,17,Remote
grocery,84.08,M,0,28,Fri,6,Commute
health,18.05,F,0,41,Sat,18,Commute
misc,3.52,F,0,46,Wed,0,Commute
misc,115.37,M,0,14,Sun,12,Long_Distance
personal,75.39,M,0,30,Sat,23,Long_Distance
shopping,9.51,M,0,49,Sun,13,Long_Distance
personal,1.87,M,0,14,Wed,12,Commute
grocery,44.24,F,0,63,Tue,1,Long_Distance
grocery,176.44,F,0,46,Fri,10,Long_Distance
grocery,71.31,M,0,61,Thu,2,Long_Distance
shopping,122.64,M,0,31,Thu,11,Commute
grocery,101.58,M,0,71,Fri,4,Commute
travel,58.47,M,0,63,Sun,6,Commute
grocery,63.13,F,0,80,Sun,1,Local
entertainment,96.95,M,0,47,Tue,14,Long_Distance
home,109.63,M,0,16,Sun,12,Local
home,16.56,F,0,85,Wed,20,Long_Distance
home,192.27,F,0,30,Wed,12,Long_Distance
grocery,79.94,M,0,55,Wed,5,Commute
home,157.5,F,0,45,Tue,19,Long_Distance
grocery,87.38,F,0,67,Mon,3,Long_Distance
misc,4.53,F,0,50,Tue,16,Long_Distance
misc,5.63,F,0,48,Mon,17,Long_Distance
misc,5.33,M,0,54,Tue,9,Long_Distance
misc,138.75,M,0,47,Sat,9,Long_Distance
shopping,5.39,F,0,21,Sun,14,Long_Distance
grocery,67.16,M,0,44,Tue,7,Regional
grocery,66.35,M,0,47,Mon,1,Commute
grocery,16.44,M,0,23,Thu,22,Long_Distance
home,91.34,F,0,61,Fri,18,Commute
misc,37.17,M,0,48,Mon,9,Commute
shopping,396.22,M,0,17,Mon,14,Long_Distance
grocery,97.1,F,0,26,Sat,22,Regional
grocery,119.7,F,0,92,Sat,1,Long_Distance
shopping,168.15,F,0,35,Thu,21,Long_Distance
grocery,8.16,F,0,43,Mon,15,Long_Distance
entertainment,284.63,F,0,48,Fri,14,Remote
personal,65.44,F,0,46,Mon,15,Long_Distance
health,56.18,F,0,46,Sat,12,Long_Distance
shopping,7.08,F,0,39,Sat,17,Regional
shopping,6.14,F,0,22,Sat,20,Commute
entertainment,87.0,F,0,42,Sun,12,Long_Distance
grocery,53.21,M,0,31,Fri,6,Regional
home,10.4,F,0,47,Tue,20,Long_Distance
misc,7.32,F,0,53,Sat,10,Long_Distance
grocery,43.09,F,0,38,Sun,5,Long_Distance
shopping,193.95,M,0,20,Tue,22,Long_Distance
misc,198.91,M,0,25,Sat,7,Regional
grocery,2.91,M,0,24,Wed,23,Long_Distance
home,95.31,F,0,31,Sat,13,Commute
shopping,1.64,F,0,46,Fri,14,Long_Distance
shopping,146.73,M,0,23,Mon,18,Long_Distance
shopping,4.48,F,0,22,Mon,14,Commute
travel,53.26,M,0,62,Wed,7,Regional
travel,59.97,F,0,56,Mon,1,Long_Distance
shopping,3.12,M,0,57,Mon,5,Commute
shopping,133.44,M,0,43,Fri,1,Commute
travel,62.21,F,0,22,Sun,10,Long_Distance
grocery,44.83,F,0,45,Mon,13,Regional
home,66.39,M,0,47,Wed,23,Long_Distance
grocery,66.42,F,0,42,Wed,20,Regional
travel,78.53,M,0,46,Tue,2,Commute
misc,47.39,M,0,19,Tue,12,Regional
travel,6.01,M,0,49,Sun,18,Commute
grocery,63.48,M,0,45,Fri,15,Long_Distance
shopping,4.53,M,0,63,Sun,9,Long_Distance
travel,82.1,F,0,46,Thu,1,Commute
personal,8.38,F,0,47,Wed,23,Regional
grocery,66.8,M,0,68,Tue,11,Long_Distance
shopping,72.89,F,0,24,Sat,19,Commute
entertainment,1.38,F,0,34,Sat,21,Regional
health,43.7,M,0,41,Sun,13,Long_Distance
home,72.23,M,0,67,Tue,23,Long_Distance
travel,9.1,F,0,27,Mon,14,Long_Distance
misc,7.56,M,0,59,Sat,4,Remote
grocery,58.47,M,0,39,Mon,5,Long_Distance
health,75.11,M,0,29,Thu,23,Regional
home,87.73,M,0,42,Fri,23,Commute
home,73.41,M,0,43,Wed,21,Commute
shopping,3.05,F,0,63,Mon,9,Remote
personal,23.87,M,0,51,Sun,20,Long_Distance
personal,70.27,F,0,26,Fri,15,Commute
travel,8.4,F,0,52,Wed,19,Long_Distance
travel,87.71,F,0,32,Sun,9,Regional
shopping,35.87,M,0,54,Mon,1,Long_Distance
misc,7.05,M,0,54,Mon,7,Long_Distance
misc,21.26,M,0,50,Sat,0,Commute
grocery,24.31,M,0,21,Sun,14,Regional
shopping,4.21,F,0,57,Thu,9,Commute
shopping,3.06,F,0,48,Sat,16,Regional
home,63.31,M,0,46,Sun,13,Commute
grocery,46.28,M,0,45,Mon,10,Commute
home,10.0,M,0,53,Tue,16,Long_Distance
shopping,132.7,M,0,41,Fri,3,Commute
grocery,9.91,F,0,22,Sun,22,Local
shopping,10.0,F,0,30,Tue,20,Regional
home,30.3,M,0,49,Thu,18,Remote
misc,24.52,F,0,51,Mon,7,Long_Distance
personal,50.75,M,0,19,Sat,21,Commute
shopping,3.65,F,0,56,Sun,4,Long_Distance
shopping,9.74,F,0,56,Sun,3,Regional
home,88.41,M,0,38,Sun,16,Regional
grocery,30.21,M,0,29,Mon,6,Long_Distance
shopping,1.1,F,0,33,Sat,19,Long_Distance
health,73.87,F,0,33,Tue,12,Commute
personal,214.81,M,0,87,Mon,19,Long_Distance
misc,828.22,F,0,56,Mon,9,Long_Distance
grocery,148.37,F,0,79,Tue,7,Long_Distance
personal,7.25,M,0,25,Thu,21,Commute
health,71.87,F,0,53,Sun,16,Commute
home,240.99,M,0,64,Mon,18,Regional
misc,57.73,F,0,41,Sun,14,Regional
home,102.13,M,0,85,Sun,17,Commute
grocery,65.35,F,0,42,Sun,5,Long_Distance
home,44.87,M,0,57,Sat,16,Long_Distance
personal,17.68,M,0,61,Tue,17,Long_Distance
health,12.41,F,0,48,Sun,20,Remote
travel,7.76,F,0,61,Tue,12,Commute
home,74.85,F,0,67,Mon,12,Long_Distance
health,69.34,F,0,30,Fri,16,Long_Distance
entertainment,16.65,M,0,49,Sun,16,Long_Distance
personal,3.22,F,0,91,Mon,22,Commute
personal,85.15,F,0,39,Sun,23,Commute
travel,42.45,F,0,38,Sat,3,Long_Distance
personal,178.0,F,0,42,Sun,23,Local
shopping,185.76,F,0,38,Sun,21,Commute
travel,53.42,M,0,53,Mon,9,Long_Distance
home,17.1,M,0,29,Mon,23,Long_Distance
travel,3.52,F,0,65,Mon,23,Commute
travel,100.79,M,0,43,Fri,2,Regional
home,89.24,F,0,67,Sat,17,Regional
shopping,4.63,M,0,63,Sat,2,Commute
shopping,3.05,F,0,29,Sat,14,Regional
grocery,5.61,M,0,40,Fri,14,Commute
personal,29.89,M,0,23,Fri,20,Long_Distance
misc,12.4,M,0,51,Sun,4,Commute
home,79.54,M,0,36,Thu,18,Regional
shopping,97.5,M,0,46,Sun,9,Remote
misc,1.56,M,0,74,Fri,5,Commute
misc,5.13,F,0,26,Fri,4,Remote
home,54.35,F,0,49,Mon,15,Long_Distance
travel,1.88,F,0,48,Tue,20,Long_Distance
home,22.41,F,0,36,Wed,12,Long_Distance
entertainment,21.92,F,0,46,Fri,21,Local
health,20.62,F,0,69,Sun,20,Regional
misc,5.62,M,0,93,Mon,3,Regional
health,64.79,F,0,49,Mon,23,Local
health,4.5,F,0,45,Sat,19,Commute
travel,40.55,F,0,41,Sun,9,Long_Distance
grocery,87.94,M,0,73,Wed,1,Regional
shopping,95.73,M,0,37,Mon,4,Commute
travel,40.88,M,0,70,Sun,11,Long_Distance
entertainment,334.0,M,0,21,Sun,19,Long_Distance
grocery,27.03,M,0,39,Mon,0,Regional
misc,7.3,F,0,57,Fri,9,Long_Distance
grocery,176.73,F,0,66,Tue,1,Local
shopping,8.53,M,0,74,Sun,9,Long_Distance
travel,72.24,M,0,51,Tue,10,Regional
travel,7.34,M,0,41,Thu,16,Regional
grocery,105.87,F,0,59,Sat,1,Long_Distance
home,5.37,F,0,58,Sat,21,Commute
health,6.27,F,0,58,Sun,22,Commute
misc,64.08,F,0,27,Wed,11,Long_Distance
entertainment,48.77,F,0,43,Tue,14,Regional
home,9.21,F,0,26,Wed,17,Commute
shopping,1.86,F,0,50,Tue,17,Long_Distance
travel,8.33,F,0,35,Mon,21,Long_Distance
grocery,78.6,M,0,45,Thu,9,Long_Distance
grocery,67.26,M,0,44,Sun,0,Local
misc,2.21,M,0,55,Tue,6,Local
home,53.92,M,0,32,Thu,13,Regional
personal,7.27,F,0,25,Fri,20,Long_Distance
misc,13.14,M,0,40,Mon,20,Commute
shopping,5.61,F,0,54,Tue,2,Long_Distance
personal,132.44,F,0,78,Mon,19,Long_Distance
home,64.87,M,0,42,Sat,22,Regional
personal,22.99,F,0,31,Tue,16,Long_Distance
travel,3.93,M,0,37,Tue,21,Long_Distance
home,67.13,M,0,74,Sun,15,Regional
home,30.77,F,0,35,Wed,23,Commute
misc,5.02,F,0,58,Sun,9,Regional
grocery,128.28,F,0,66,Wed,5,Commute
home,28.47,M,0,22,Sat,16,Remote
grocery,49.67,F,0,31,Sun,6,Long_Distance
health,79.81,M,0,45,Thu,21,Long_Distance
grocery,40.95,M,0,74,Wed,21,Long_Distance
entertainment,56.96,F,0,77,Thu,15,Regional
travel,51.46,F,0,61,Sun,3,Remote
travel,33.52,M,0,62,Mon,4,Long_Distance
grocery,92.36,M,0,43,Sat,1,Long_Distance
personal,3.87,F,0,49,Sun,23,Long_Distance
home,5.65,F,0,30,Thu,22,Regional
personal,54.37,F,0,42,Thu,16,Remote
grocery,110.51,M,0,42,Thu,0,Commute
travel,65.22,M,0,30,Sat,10,Regional
grocery,139.95,F,0,70,Fri,4,Long_Distance
personal,10.42,F,0,42,Tue,17,Regional
home,118.94,F,0,20,Tue,19,Commute
shopping,8.96,M,0,15,Tue,21,Local
misc,239.96,M,0,32,Sun,14,Commute
home,30.12,M,0,93,Mon,12,Long_Distance
home,70.5,F,0,34,Sat,18,Commute
personal,84.26,F,0,49,Mon,20,Remote
travel,45.53,F,0,32,Sun,0,Remote
shopping,59.51,M,0,51,Wed,2,Commute
shopping,3.37,F,0,83,Sat,1,Regional
health,66.31,F,0,33,Fri,22,Long_Distance
travel,65.29,M,0,58,Tue,0,Commute
grocery,107.3,M,0,44,Mon,13,Local
travel,57.08,M,0,47,Sun,7,Long_Distance
shopping,295.77,F,0,57,Sun,10,Commute
grocery,73.13,F,0,47,Fri,2,Commute
misc,265.02,M,0,47,Tue,19,Regional
grocery,8.4,M,0,62,Tue,13,Remote
travel,71.41,F,0,55,Sat,11,Remote
grocery,81.88,M,0,46,Fri,0,Commute
personal,7.31,M,0,33,Mon,20,Long_Distance
home,72.66,M,0,62,Tue,22,Commute
health,72.84,M,0,34,Thu,15,Long_Distance
grocery,53.13,F,0,23,Tue,4,Long_Distance
misc,4.52,F,0,58,Fri,3,Regional
personal,40.26,M,0,52,Sat,22,Commute
shopping,10.44,F,0,32,Sat,18,Long_Distance
shopping,4.43,F,0,37,Mon,15,Commute
personal,25.83,M,0,65,Mon,12,Long_Distance
entertainment,96.65,F,0,50,Tue,12,Remote
travel,4.98,F,0,49,Thu,21,Long_Distance
home,15.6,F,0,33,Tue,21,Long_Distance
grocery,28.41,F,0,49,Sun,23,Long_Distance
shopping,1.16,F,0,66,Thu,1,Commute
shopping,8.37,F,0,57,Fri,1,Long_Distance
misc,4.31,M,0,45,Tue,18,Long_Distance
grocery,103.41,M,0,46,Sun,2,Commute
entertainment,59.18,F,0,37,Sun,13,Commute
travel,46.71,F,0,22,Mon,6,Long_Distance
home,9.62,F,0,52,Tue,12,Long_Distance
grocery,231.79,F,0,39,Sun,0,Commute
travel,53.28,F,0,31,Sat,0,Commute
entertainment,3.55,F,0,54,Sun,10,Long_Distance
entertainment,28.38,F,0,27,Sat,12,Long_Distance
travel,42.04,F,0,56,Fri,4,Remote
travel,30.03,F,0,62,Tue,5,Long_Distance
health,84.11,F,0,43,Tue,21,Long_Distance
personal,50.0,M,0,48,Sat,12,Long_Distance
health,22.78,F,0,34,Tue,14,Long_Distance
grocery,51.55,F,0,27,Mon,16,Long_Distance
home,17.38,M,0,27,Sun,21,Long_Distance
misc,2.6,M,0,48,Tue,12,Long_Distance
entertainment,25.1,M,0,73,Tue,3,Long_Distance
entertainment,88.54,M,0,39,Tue,15,Regional
home,36.72,M,0,88,Fri,13,Commute
shopping,26.59,M,0,73,Sat,5,Long_Distance
grocery,186.13,F,0,42,Mon,10,Commute
personal,24.8,F,0,28,Wed,18,Regional
misc,2.9,F,0,33,Tue,1,Commute
entertainment,146.24,F,0,34,Mon,17,Long_Distance
entertainment,196.78,F,0,34,Sun,13,Long_Distance
shopping,4.23,F,0,34,Mon,18,Long_Distance
health,23.54,M,0,38,Sun,21,Commute
home,67.9,M,0,52,Sun,22,Long_Distance
shopping,8.48,F,0,36,Sun,18,Remote
grocery,60.45,M,0,36,Fri,21,Long_Distance
entertainment,15.99,F,0,23,Mon,13,Regional
health,29.95,F,0,86,Fri,12,Commute
misc,65.13,F,0,36,Fri,2,Regional
home,80.58,M,0,51,Fri,21,Long_Distance
personal,65.04,F,0,31,Mon,23,Long_Distance
travel,87.37,M,0,24,Tue,9,Regional
grocery,37.72,M,0,40,Mon,6,Long_Distance
travel,8.79,F,0,30,Fri,20,Commute
entertainment,9.98,M,0,64,Sun,22,Long_Distance
travel,1.19,F,0,31,Tue,17,Commute
travel,46.65,M,0,77,Mon,1,Commute
grocery,118.48,F,0,43,Sun,3,Long_Distance
shopping,148.04,F,0,72,Thu,8,Commute
health,88.19,M,0,58,Sun,14,Long_Distance
grocery,158.25,F,0,75,Sun,6,Long_Distance
personal,137.67,F,0,71,Thu,22,Long_Distance
misc,551.28,F,0,39,Mon,0,Commute
travel,40.28,M,0,16,Fri,7,Regional
travel,59.35,M,0,24,Mon,4,Long_Distance
shopping,58.11,M,0,50,Sun,6,Long_Distance
grocery,100.99,M,0,64,Tue,1,Local
travel,65.96,M,0,59,Thu,8,Commute
entertainment,37.62,F,0,67,Mon,12,Commute
misc,42.06,M,0,42,Tue,5,Long_Distance
shopping,108.89,M,0,37,Fri,11,Long_Distance
home,33.37,M,0,60,Sun,17,Commute
shopping,9.01,M,0,55,Mon,0,Regional
shopping,4.19,M,0,78,Fri,11,Regional
grocery,68.76,F,0,60,Fri,8,Long_Distance
home,73.73,F,0,88,Wed,17,Long_Distance
travel,450.83,M,0,41,Sat,21,Long_Distance
misc,5.21,M,0,59,Sun,2,Long_Distance
travel,7.78,F,0,23,Sun,14,Remote
travel,39.24,M,0,29,Sun,19,Regional
misc,2.38,F,0,29,Thu,19,Regional
shopping,147.33,M,0,30,Fri,8,Commute
personal,50.52,M,0,22,Sun,19,Long_Distance
travel,1.79,M,0,31,Sun,23,Commute
home,90.91,F,0,36,Sun,22,Long_Distance
grocery,7.37,F,0,67,Sat,13,Commute
shopping,432.78,M,0,90,Tue,5,Commute
grocery,86.53,F,0,52,Tue,8,Long_Distance
entertainment,20.27,F,0,70,Mon,14,Local
home,42.43,M,0,83,Fri,18,Regional
travel,7.28,M,0,87,Sat,14,Commute
shopping,3.48,M,0,50,Sat,9,Long_Distance
personal,27.49,F,0,70,Mon,12,Long_Distance
entertainment,21.83,F,0,74,Sun,14,Regional
grocery,95.16,M,0,50,Fri,10,Commute
misc,4.22,M,0,51,Fri,7,Long_Distance
entertainment,19.26,M,0,54,Thu,13,Long_Distance
entertainment,16.22,F,0,39,Sun,14,Regional
misc,4.75,F,0,42,Mon,10,Long_Distance
misc,40.29,M,0,31,Thu,8,Long_Distance
misc,60.34,F,0,50,Fri,1,Local
travel,73.76,M,0,49,Tue,2,Commute
home,51.4,M,0,45,Fri,23,Long_Distance
shopping,101.59,M,0,32,Fri,3,Long_Distance
grocery,29.79,F,0,38,Mon,19,Long_Distance
health,34.24,F,0,84,Wed,23,Remote
home,17.85,F,0,31,Tue,12,Commute
grocery,186.52,F,0,78,Wed,5,Regional
misc,196.75,M,0,54,Thu,3,Long_Distance
travel,8.75,F,0,73,Thu,22,Regional
misc,2.28,F,0,31,Mon,1,Commute
shopping,9.58,M,0,21,Fri,16,Regional
shopping,265.91,F,0,64,Sun,4,Commute
travel,58.26,M,0,22,Sun,9,Regional
entertainment,6.22,M,0,64,Sun,16,Regional
misc,34.66,M,0,32,Fri,11,Commute
grocery,30.29,M,0,43,Sat,10,Commute
entertainment,107.57,F,0,49,Thu,22,Commute
grocery,52.35,M,0,22,Sun,3,Commute
grocery,49.66,F,0,52,Sat,22,Long_Distance
shopping,168.16,M,0,20,Sat,19,Regional
home,8.82,F,0,32,Mon,13,Commute
grocery,95.75,M,0,44,Tue,2,Remote
shopping,485.02,F,0,85,Sat,2,Commute
travel,63.17,F,0,74,Fri,0,Regional
shopping,101.95,M,0,25,Mon,20,Commute
entertainment,33.15,M,0,42,Mon,16,Long_Distance
home,13.2,M,0,68,Tue,13,Commute
shopping,2.81,F,0,93,Sat,1,Long_Distance
grocery,37.14,M,0,47,Sat,10,Commute
entertainment,43.69,M,0,23,Sat,21,Long_Distance
grocery,4.79,F,0,34,Sat,15,Long_Distance
shopping,8.36,F,0,37,Sat,22,Long_Distance
shopping,12.7,F,0,33,Mon,12,Remote
grocery,60.55,F,0,26,Wed,6,Long_Distance
home,84.93,M,0,47,Sun,15,Long_Distance
shopping,149.42,M,0,29,Mon,0,Regional
misc,147.81,F,0,57,Thu,9,Commute
grocery,35.78,M,0,53,Wed,13,Long_Distance
personal,21.75,F,0,25,Sun,17,Long_Distance
shopping,6.27,F,0,43,Mon,18,Commute
home,308.24,F,0,57,Sun,18,Long_Distance
shopping,143.73,M,0,45,Tue,7,Long_Distance
misc,8.96,F,0,57,Sun,9,Commute
grocery,68.8,M,0,33,Tue,15,Remote
travel,65.23,F,0,84,Mon,9,Regional
misc,6.46,F,0,64,Tue,1,Regional
entertainment,155.91,F,0,42,Wed,12,Commute
travel,48.68,M,0,45,Mon,11,Long_Distance
travel,9.24,F,0,48,Wed,13,Regional
shopping,217.27,M,0,50,Mon,0,Commute
travel,59.12,F,0,68,Sun,5,Long_Distance
entertainment,2.81,M,0,23,Sun,15,Commute
shopping,8.72,F,0,68,Wed,7,Long_Distance
misc,58.25,F,0,27,Mon,6,Regional
misc,7.33,M,0,88,Wed,8,Regional
travel,55.76,F,0,64,Thu,1,Regional
travel,45.31,F,0,47,Mon,1,Long_Distance
shopping,43.77,M,0,54,Sun,0,Local
entertainment,167.41,F,0,32,Mon,19,Commute
home,8.3,F,0,48,Mon,16,Commute
misc,31.34,M,0,44,Thu,2,Regional
health,22.66,M,0,19,Sat,19,Long_Distance
travel,49.99,F,0,30,Sat,7,Local
personal,35.84,M,0,30,Mon,18,Regional
misc,29.41,M,0,37,Thu,6,Commute
shopping,135.61,M,0,17,Thu,22,Commute
grocery,91.12,F,0,34,Mon,4,Regional
grocery,55.89,M,0,47,Tue,1,Commute
shopping,71.9,M,0,19,Mon,23,Long_Distance
personal,2.23,F,0,22,Sat,23,Commute
health,89.15,F,0,29,Sun,22,Commute
shopping,2.24,F,0,49,Sun,4,Long_Distance
home,36.01,M,0,28,Sat,22,Regional
entertainment,86.69,M,0,62,Wed,10,Long_Distance
home,63.23,F,0,52,Wed,16,Regional
shopping,4.78,F,0,47,Sat,19,Long_Distance
shopping,131.15,M,0,16,Sun,13,Commute
shopping,3.86,F,0,50,Sun,3,Remote
home,66.02,F,0,32,Sat,15,Long_Distance
home,44.14,M,0,46,Sun,21,Regional
home,73.48,M,0,53,Mon,15,Long_Distance
home,22.94,M,0,40,Wed,12,Long_Distance
personal,21.6,F,0,19,Fri,21,Regional
health,5.52,F,0,43,Mon,19,Long_Distance
travel,7.59,F,0,80,Sun,12,Regional
entertainment,325.77,F,0,38,Thu,14,Regional
shopping,3.76,M,0,74,Tue,3,Commute
personal,112.7,F,0,44,Sun,19,Regional
home,49.65,F,0,32,Sun,12,Commute
personal,37.15,M,0,20,Tue,15,Remote
misc,7.83,M,0,47,Sat,5,Remote
shopping,518.67,F,0,32,Thu,20,Long_Distance
shopping,3.04,F,0,84,Sat,9,Commute
grocery,80.27,F,0,70,Mon,10,Regional
misc,1.21,F,0,81,Sat,8,Long_Distance
home,80.34,M,0,27,Sat,14,Commute
travel,40.02,F,0,65,Fri,1,Commute
travel,49.32,M,0,35,Thu,1,Commute
home,1.41,M,0,53,Sat,18,Long_Distance
home,15.19,F,0,35,Tue,15,Commute
misc,7.11,F,0,77,Sun,11,Local
home,67.61,M,0,81,Thu,12,Regional
home,83.93,F,0,65,Thu,12,Regional
grocery,146.64,M,0,88,Thu,3,Long_Distance
shopping,4.25,F,0,22,Sun,12,Long_Distance
shopping,51.9,F,0,89,Sun,6,Regional
health,74.26,M,0,47,Mon,18,Regional
home,31.04,F,0,33,Thu,13,Commute
home,16.23,F,0,19,Fri,15,Long_Distance
travel,5.74,M,0,53,Sun,23,Long_Distance
home,7.86,M,0,46,Tue,20,Commute
health,105.71,F,0,36,Tue,23,Regional
grocery,80.47,F,0,49,Tue,3,Long_Distance
entertainment,70.99,F,0,59,Sun,8,Long_Distance
misc,1.31,M,0,20,Sun,17,Remote
health,6.37,M,0,31,Sat,13,Regional
home,186.43,M,0,63,Tue,15,Long_Distance
travel,92.87,M,0,37,Sat,3,Regional
grocery,96.94,F,0,30,Thu,10,Commute
personal,2.19,F,0,71,Fri,19,Long_Distance
travel,4.97,F,0,38,Tue,22,Long_Distance
misc,123.37,M,0,19,Fri,18,Regional
home,25.7,M,0,47,Fri,14,Long_Distance
home,70.52,M,0,34,Fri,14,Regional
travel,60.64,M,0,89,Mon,2,Commute
personal,17.39,F,0,23,Sat,22,Regional
travel,58.41,F,0,23,Tue,6,Commute
travel,80.35,M,0,52,Fri,5,Long_Distance
shopping,2.19,M,0,46,Thu,21,Regional
shopping,2060.15,F,0,52,Tue,5,Long_Distance
grocery,6.13,M,0,73,Sun,22,Long_Distance
travel,84.03,M,0,32,Wed,0,Long_Distance
shopping,5.3,F,0,66,Mon,1,Long_Distance
entertainment,24.93,M,0,26,Fri,12,Commute
health,281.15,F,0,30,Thu,14,Long_Distance
grocery,122.04,M,0,59,Mon,7,Regional
shopping,8.48,M,0,53,Tue,4,Commute
travel,56.51,M,0,44,Sat,4,Commute
shopping,34.27,F,0,25,Mon,17,Commute
shopping,5.91,F,0,53,Sat,1,Long_Distance
grocery,59.55,F,0,54,Thu,1,Long_Distance
home,21.91,F,0,26,Thu,22,Regional
shopping,201.08,F,0,45,Wed,14,Long_Distance
home,208.75,M,0,57,Sat,21,Remote
misc,4.89,F,0,48,Fri,7,Commute
shopping,4.96,F,0,84,Tue,10,Long_Distance
entertainment,51.92,M,0,50,Thu,11,Commute
home,82.51,M,0,50,Fri,18,Long_Distance
