category,amt,gender,is_fraud,age,day,hour,distance_km
grocery,100.86,M,0,27,Fri,6,Regional
health,125.03,M,0,55,Mon,19,Regional
grocery,230.54,F,0,35,Mon,11,Long_Distance
health,21.28,M,0,44,Sat,15,Long_Distance
shopping,9.45,F,0,68,Thu,6,Long_Distance
shopping,2.56,F,0,40,Mon,18,Commute
health,60.42,F,0,47,Tue,19,Local
misc,106.71,F,0,68,Sat,2,Remote
entertainment,3.19,F,0,58,Fri,2,Remote
personal,31.67,F,0,32,Sat,21,Regional
travel,67.66,F,0,35,Tue,0,Regional
travel,48.8,M,0,50,Thu,0,Regional
grocery,78.5,F,0,49,Fri,3,Long_Distance
personal,77.1,M,0,33,Sun,14,Commute
travel,57.13,M,0,30,Sun,8,Long_Distance
entertainment,8.87,M,0,58,Tue,6,Long_Distance
shopping,14.55,F,0,35,Mon,16,Long_Distance
grocery,5.99,M,0,25,Wed,23,Remote
shopping,6.79,M,0,34,Mon,13,Regional
grocery,107.07,F,0,49,Wed,12,Commute
grocery,100.0,F,0,26,Sat,4,Long_Distance
shopping,10.6,F,0,57,Mon,6,Long_Distance
home,15.59,M,0,20,Mon,22,Regional
shopping,7.34,F,0,84,Wed,3,Regional
home,57.17,M,0,83,Fri,19,Regional
shopping,3.55,F,0,49,Fri,16,Long_Distance
personal,100.1,M,0,24,Tue,20,Commute
shopping,9.79,M,0,45,Wed,19,Regional
travel,38.16,M,0,61,Sun,11,Commute
misc,1.54,F,0,67,Sun,4,Commute
travel,9.3,F,0,21,Tue,18,Regional
grocery,63.56,M,0,41,Thu,18,Long_Distance
health,35.22,F,0,22,Fri,22,Long_Distance
shopping,76.0,M,0,41,Sun,5,Regional
personal,74.19,F,0,48,Mon,20,Commute
home,83.71,F,0,36,Mon,20,Long_Distance
shopping,4.34,F,0,46,Thu,19,Regional
personal,57.25,F,0,39,Sun,21,Commute
health,40.31,M,0,16,Fri,20,Long_Distance
grocery,129.95,M,0,59,Mon,7,Regional
shopping,273.54,F,0,37,Mon,16,Regional
home,29.79,M,0,34,Tue,20,Long_Distance
entertainment,84.16,M,0,45,Sat,12,Commute
misc,1027.17,F,0,64,Sat,9,Regional
misc,9.52,F,0,57,Thu,10,Long_Distance
shopping,4.59,F,0,53,Fri,4,Long_Distance
grocery,89.42,M,0,36,Fri,4,Long_Distance
shopping,9.36,F,0,35,Fri,23,Long_Distance
grocery,113.41,F,0,85,Fri,5,Long_Distance
home,75.29,M,0,30,Thu,20,Commute
travel,52.44,M,0,77,Fri,7,Long_Distance
entertainment,50.15,F,0,48,Mon,18,Commute
personal,2.4,M,0,61,Wed,19,Long_Distance
home,83.73,M,0,37,Fri,15,Long_Distance
shopping,7.19,F,0,43,Mon,19,Long_Distance
health,75.37,M,0,34,Sun,16,Long_Distance
personal,117.92,F,0,73,Mon,17,Commute
home,67.09,M,0,52,Tue,18,Commute
shopping,1.48,F,0,32,Sat,16,Regional
grocery,77.62,F,0,68,Mon,1,Commute
travel,64.0,M,0,45,Mon,9,Long_Distance
travel,55.76,F,0,20,Mon,10,Regional
entertainment,7.56,F,0,57,Fri,2,Local
home,62.07,F,0,37,Thu,19,Long_Distance
shopping,5.09,M,0,62,Wed,11,Long_Distance
misc,5.62,F,0,36,Wed,10,Long_Distance
home,7.29,F,0,28,Thu,22,Commute
shopping,9.13,M,0,74,Mon,7,Commute
personal,76.24,M,0,27,Wed,14,Local
health,14.68,F,0,34,Fri,17,Long_Distance
home,69.7,F,0,94,Sun,19,Commute
misc,244.76,M,0,65,Fri,7,Local
shopping,2.23,M,0,64,Sun,6,Long_Distance
grocery,48.25,M,0,34,Sat,8,Commute
travel,69.85,F,0,88,Fri,8,Long_Distance
health,37.42,M,0,61,Mon,21,Long_Distance
personal,37.28,M,0,42,Sat,12,Regional
personal,53.52,M,0,59,Mon,15,Commute
shopping,5.61,F,0,36,Sun,22,Commute
shopping,68.24,M,0,31,Mon,8,Commute
personal,78.22,M,0,27,Mon,23,Commute
home,46.66,M,0,78,Sat,12,Long_Distance
travel,3.99,F,0,35,Tue,22,Long_Distance
travel,66.38,M,0,68,Thu,4,Regional
grocery,68.8,F,0,36,Thu,23,Long_Distance
shopping,54.25,M,0,78,Mon,7,Remote
health,55.96,F,0,27,Mon,19,Long_Distance
travel,43.9,F,0,39,Fri,3,Long_Distance
shopping,6.12,M,0,53,Sun,5,Long_Distance
entertainment,45.65,M,0,43,Wed,20,Long_Distance
grocery,113.34,M,0,74,Sun,0,Regional
shopping,6.03,F,0,53,Sat,8,Long_Distance
personal,21.2,F,0,90,Sun,23,Long_Distance
health,25.63,F,0,46,Fri,22,Long_Distance
entertainment,6.22,M,0,78,Sun,3,Long_Distance
shopping,10.15,M,0,21,Sun,13,Long_Distance
grocery,57.29,M,0,33,Mon,23,Regional
home,119.27,F,0,74,Sat,13,Long_Distance
shopping,2.61,F,0,30,Fri,23,Regional
travel,86.59,M,0,41,Mon,4,Long_Distance
shopping,3.6,F,0,75,Tue,6,Long_Distance
travel,73.21,F,0,51,Mon,9,Commute
personal,25.72,F,0,42,Sun,22,Regional
travel,77.89,M,0,34,Mon,10,Long_Distance
travel,1.12,M,0,49,Wed,12,Commute
home,9.69,F,0,33,Sun,22,Long_Distance
grocery,35.69,F,0,28,Sat,12,Long_Distance
grocery,68.71,F,0,34,Tue,1,Commute
travel,1.49,F,0,37,Sat,13,Commute
misc,120.7,M,0,34,Wed,4,Long_Distance
entertainment,35.96,F,0,67,Wed,17,Commute
grocery,3.59,F,0,43,Fri,23,Commute
personal,41.12,F,0,18,Mon,16,Commute
grocery,65.28,F,0,48,Wed,3,Long_Distance
grocery,92.82,M,0,40,Tue,10,Remote
shopping,6.71,F,0,52,Sun,5,Long_Distance
travel,9.23,M,0,26,Thu,15,Regional
grocery,43.29,M,0,42,Sun,23,Commute
home,46.98,F,0,19,Sat,13,Long_Distance
home,74.54,F,0,72,Wed,15,Long_Distance
grocery,83.5,F,0,31,Thu,2,Long_Distance
grocery,6.2,F,0,22,Sat,18,Long_Distance
shopping,4.78,F,0,29,Mon,12,Long_Distance
grocery,105.33,F,0,36,Mon,6,Long_Distance
home,84.92,M,0,31,Sat,14,Commute
entertainment,3.62,M,0,60,Tue,0,Long_Distance
travel,2.45,M,0,20,Tue,22,Long_Distance
health,42.34,F,0,44,Mon,21,Long_Distance
shopping,9.59,M,0,55,Sat,11,Regional
health,70.21,M,0,46,Sat,13,Commute
travel,3.63,M,0,53,Tue,20,Regional
misc,58.52,F,0,45,Wed,10,Long_Distance
grocery,93.59,F,0,59,Mon,4,Commute
personal,80.65,F,0,48,Sun,20,Regional
shopping,8.57,F,0,33,Tue,12,Remote
personal,3.04,F,0,47,Thu,14,Regional
grocery,80.28,F,0,42,Sat,15,Commute
home,51.41,F,0,91,Wed,21,Long_Distance
grocery,25.73,M,0,44,Fri,15,Commute
grocery,48.25,M,0,34,Sat,6,Long_Distance
home,7.32,M,0,34,Sun,23,Long_Distance
home,48.9,M,0,92,Tue,20,Regional
entertainment,72.42,F,0,84,Mon,23,Commute
health,99.48,M,0,73,Sun,19,Long_Distance
travel,74.29,F,0,51,Fri,0,Regional
misc,3.33,F,0,32,Sat,21,Long_Distance
misc,1.68,M,0,35,Tue,23,Long_Distance
travel,4.61,F,0,38,Mon,14,Regional
health,17.54,F,0,42,Sat,23,Long_Distance
personal,32.3,M,0,63,Sun,17,Commute
health,98.4,M,0,40,Thu,23,Long_Distance
shopping,162.59,F,0,46,Sun,13,Commute
shopping,11.22,M,0,47,Mon,14,Long_Distance
personal,58.83,F,0,42,Thu,20,Commute
travel,45.3,F,0,71,Mon,10,Commute
shopping,2.08,F,0,32,Fri,21,Commute
grocery,60.67,M,0,24,Mon,14,Long_Distance
grocery,90.48,F,0,92,Tue,6,Commute
personal,20.84,F,0,47,Wed,15,Commute
home,48.81,M,0,41,Mon,12,Regional
travel,5.04,M,0,53,Sat,16,Regional
travel,53.54,F,0,55,Mon,0,Regional
shopping,7.64,M,0,58,Sun,5,Commute
home,72.28,M,0,39,Sat,22,Long_Distance
home,87.1,F,0,51,Sun,21,Long_Distance
home,37.95,M,0,52,Mon,12,Commute
entertainment,73.9,M,0,45,Sun,19,Commute
misc,9.24,M,0,49,Wed,4,Regional
home,25.05,F,0,44,Wed,19,Commute
travel,50.18,F,0,36,Sun,11,Commute
shopping,1.4,M,0,63,Tue,3,Regional
shopping,2.83,F,0,56,Mon,9,Commute
health,31.11,F,0,38,Mon,22,Local
home,6.79,F,0,35,Wed,14,Local
grocery,30.33,F,0,46,Tue,20,Long_Distance
home,255.66,F,0,47,Fri,21,Regional
grocery,160.27,F,0,54,Sun,0,Long_Distance
entertainment,157.14,F,0,47,Thu,13,Long_Distance
entertainment,84.12,F,0,29,Mon,14,Commute
travel,71.32,M,0,93,Sun,2,Local
entertainment,70.04,M,0,26,Mon,18,Long_Distance
personal,29.66,M,0,53,Wed,21,Commute
grocery,87.03,F,0,59,Sat,23,Long_Distance
entertainment,80.03,M,0,36,Sat,18,Regional
misc,28.39,F,0,38,Wed,2,Long_Distance
misc,388.7,M,0,53,Fri,10,Long_Distance
travel,5.44,F,0,53,Sun,20,Commute
entertainment,53.28,M,0,40,Sun,21,Commute
shopping,9.83,F,0,79,Sun,8,Long_Distance
home,183.69,M,0,31,Sun,14,Commute
misc,22.19,F,0,21,Tue,20,Remote
home,95.28,M,0,54,Sat,19,Commute
shopping,6.88,M,0,63,Sun,4,Long_Distance
grocery,30.68,M,0,47,Sun,8,Regional
grocery,70.6,M,0,36,Tue,9,Long_Distance
personal,156.2,F,0,46,Thu,18,Long_Distance
travel,53.05,M,0,34,Sat,11,Commute
home,13.04,M,0,22,Tue,20,Local
grocery,143.42,M,0,54,Thu,7,Long_Distance
home,5.41,M,0,47,Mon,20,Long_Distance
home,28.02,F,0,70,Tue,13,Commute
home,67.67,M,0,41,Tue,14,Commute
grocery,58.85,M,0,26,Fri,16,Regional
entertainment,2.26,F,0,59,Tue,21,Long_Distance
misc,23.71,M,0,42,Thu,9,Long_Distance
shopping,28.01,F,0,35,Thu,19,Remote
grocery,162.79,F,0,72,Sun,10,Long_Distance
misc,33.93,M,0,34,Thu,6,Commute
health,28.64,F,0,47,Wed,16,Commute
shopping,7.23,M,0,68,Thu,8,Commute
grocery,121.29,F,0,61,Mon,2,Commute
misc,1.93,F,0,34,Sat,9,Local
shopping,5.03,M,0,46,Fri,23,Long_Distance
shopping,7.65,F,0,60,Sun,5,Long_Distance
shopping,197.63,F,0,30,Tue,17,Commute
personal,8.94,F,0,62,Fri,20,Commute
misc,9.45,M,0,53,Tue,0,Commute
entertainment,68.55,M,0,66,Sun,7,Commute
home,84.99,M,0,56,Tue,20,Commute
travel,71.07,M,0,31,Mon,6,Regional
personal,2.94,F,0,23,Wed,16,Long_Distance
travel,107.42,F,0,43,Sun,6,Commute
home,84.47,M,0,27,Tue,17,Regional
grocery,210.18,F,0,37,Mon,0,Regional
misc,43.54,M,0,33,Thu,8,Commute
misc,113.43,F,0,46,Thu,6,Regional
grocery,80.25,M,0,57,Sun,10,Regional
home,6.09,M,0,40,Mon,15,Commute
personal,18.02,M,0,49,Sat,19,Regional
grocery,10.06,F,0,69,Mon,14,Long_Distance
shopping,19.77,F,0,21,Sat,20,Long_Distance
travel,58.77,F,0,90,Mon,11,Commute
entertainment,163.72,F,0,67,Sat,8,Commute
travel,62.29,M,0,57,Wed,4,Commute
misc,451.41,M,0,47,Sat,21,Regional
misc,276.49,M,0,56,Sat,0,Commute
grocery,142.42,F,0,69,Thu,17,Commute
health,8.34,F,0,20,Tue,13,Commute
personal,98.58,F,0,37,Tue,14,Long_Distance
travel,56.28,F,0,46,Mon,8,Long_Distance
grocery,2.3,F,0,21,Thu,18,Commute
misc,165.03,F,0,24,Mon,13,Long_Distance
shopping,15.99,M,0,49,Tue,6,Remote
grocery,21.36,M,0,50,Tue,10,Regional
grocery,49.06,M,0,56,Mon,9,Long_Distance
home,149.26,M,0,56,Tue,21,Commute
shopping,23.34,F,0,53,Sat,11,Long_Distance
grocery,3.08,F,0,34,Thu,16,Regional
shopping,4.19,M,0,64,Sat,4,Long_Distance
grocery,76.49,F,0,63,Fri,2,Long_Distance
travel,9.0,M,0,32,Mon,20,Long_Distance
grocery,7.6,F,0,50,Mon,16,Regional
personal,75.26,M,0,38,Tue,16,Regional
misc,2.47,M,0,35,Thu,6,Long_Distance
grocery,79.62,M,0,58,Sat,14,Long_Distance
misc,32.61,M,0,45,Sat,3,Regional
misc,35.16,M,0,34,Fri,9,Regional
shopping,3.45,F,0,48,Thu,15,Regional
grocery,149.41,F,0,53,Thu,2,Long_Distance
personal,19.16,F,0,35,Wed,23,Commute
personal,5.74,F,0,48,Fri,14,Long_Distance
grocery,85.46,F,0,41,Wed,8,Regional
misc,3.72,F,0,44,Thu,17,Long_Distance
grocery,140.79,M,0,74,Mon,3,Regional
shopping,79.51,F,0,39,Thu,21,Regional
home,87.89,F,0,41,Sun,19,Long_Distance
grocery,97.7,M,0,35,Wed,3,Regional
personal,45.09,F,0,30,Fri,15,Commute
travel,66.79,M,0,31,Thu,0,Long_Distance
entertainment,121.53,M,0,74,Sun,0,Commute
home,5.45,F,0,41,Sun,23,Long_Distance
grocery,122.48,F,0,45,Thu,16,Long_Distance
home,76.59,M,0,31,Fri,19,Commute
home,22.3,M,0,40,Sat,23,Long_Distance
shopping,307.52,M,0,21,Sat,23,Long_Distance
grocery,49.11,F,0,40,Tue,2,Long_Distance
home,58.3,F,0,36,Thu,18,Long_Distance
travel,3.19,F,0,28,Tue,22,Commute
personal,61.87,F,0,31,Sun,19,Commute
shopping,2098.68,F,0,48,Tue,12,Commute
home,49.67,M,0,29,Fri,13,Regional
grocery,536.31,F,0,22,Mon,15,Long_Distance
home,138.29,F,0,29,Mon,22,Long_Distance
health,26.61,M,0,23,Fri,18,Long_Distance
health,17.94,M,0,22,Thu,22,Long_Distance
misc,31.51,M,0,44,Sun,7,Long_Distance
health,227.45,M,0,58,Tue,19,Commute
shopping,219.74,M,0,52,Thu,0,Regional
travel,5.99,F,0,68,Fri,18,Commute
misc,5.27,F,0,57,Sun,8,Remote
home,90.03,M,0,32,Thu,19,Commute
health,24.68,M,0,75,Fri,18,Regional
personal,44.0,M,0,93,Tue,20,Long_Distance
travel,50.33,F,0,43,Fri,4,Local
grocery,48.64,F,0,46,Fri,14,Long_Distance
grocery,133.18,M,0,73,Tue,8,Long_Distance
shopping,491.18,F,0,42,Fri,19,Commute
travel,46.14,M,0,59,Sun,3,Regional
travel,78.94,M,0,41,Thu,11,Local
shopping,6.62,M,0,54,Sun,7,Long_Distance
misc,215.39,F,0,22,Sun,16,Long_Distance
shopping,1.74,F,0,29,Sun,20,Regional
misc,56.91,M,0,83,Sun,3,Commute
misc,31.06,M,0,29,Thu,3,Long_Distance
home,22.4,F,0,65,Mon,15,Long_Distance
shopping,126.72,M,0,31,Fri,7,Long_Distance
misc,33.92,M,0,31,Thu,4,Long_Distance
home,123.67,F,0,36,Sun,15,Commute
health,118.2,F,0,36,Sat,17,Regional
grocery,72.61,F,0,35,Thu,6,Commute
grocery,100.43,F,0,81,Sun,8,Remote
home,26.48,M,0,50,Sun,17,Commute
home,18.55,M,0,27,Wed,14,Long_Distance
misc,11.02,M,0,53,Tue,10,Long_Distance
health,10.83,F,0,42,Fri,19,Regional
grocery,14.75,M,0,40,Sat,18,Long_Distance
travel,1.33,M,0,73,Fri,12,Commute
home,245.09,F,0,47,Wed,12,Long_Distance
home,5.92,F,0,36,Sun,18,Commute
shopping,7.95,M,0,50,Mon,17,Commute
travel,61.61,M,0,68,Tue,4,Long_Distance
shopping,5.27,M,0,66,Thu,10,Commute
grocery,96.77,M,0,38,Tue,6,Regional
shopping,5.44,F,0,45,Mon,12,Regional
shopping,91.59,F,0,22,Fri,17,Remote
shopping,1.08,M,0,27,Wed,14,Long_Distance
home,69.4,M,0,42,Fri,20,Long_Distance
shopping,6.6,M,0,30,Tue,21,Commute
shopping,21.96,F,0,28,Sat,21,Commute
health,37.97,M,0,54,Thu,23,Commute
health,41.64,F,0,35,Fri,23,Long_Distance
grocery,20.67,M,0,20,Thu,8,Long_Distance
personal,6.57,M,0,58,Sat,12,Regional
home,57.78,M,0,29,Thu,17,Regional
health,76.52,M,0,45,Thu,21,Long_Distance
shopping,38.28,M,0,29,Thu,13,Commute
personal,30.69,F,0,29,Sun,14,Commute
shopping,131.48,F,0,45,Sat,22,Long_Distance
travel,3.79,M,0,33,Sun,17,Local
travel,6.59,M,0,58,Sat,19,Long_Distance
home,18.25,F,0,67,Tue,14,Long_Distance
entertainment,87.88,M,0,30,Sat,23,Long_Distance
home,74.18,M,0,48,Mon,13,Long_Distance
misc,2.57,M,0,21,Mon,20,Commute
shopping,1.63,F,0,88,Fri,4,Long_Distance
grocery,86.12,M,0,75,Mon,11,Long_Distance
home,23.47,M,0,70,Sat,16,Regional
shopping,124.76,F,0,49,Sat,19,Long_Distance
shopping,166.02,F,0,29,Sat,20,Long_Distance
shopping,4.21,F,0,43,Thu,16,Remote
health,15.8,M,0,66,Tue,23,Regional
home,137.53,F,0,46,Mon,17,Long_Distance
grocery,121.23,M,0,30,Thu,5,Commute
home,70.13,F,0,56,Mon,12,Long_Distance
travel,59.02,F,0,88,Thu,2,Regional
entertainment,172.66,M,0,43,Sun,12,Commute
grocery,16.61,M,0,26,Mon,21,Long_Distance
shopping,6.61,F,0,48,Thu,21,Local
grocery,20.3,M,0,21,Tue,12,Long_Distance
grocery,2.36,F,0,48,Tue,20,Commute
personal,81.43,F,0,46,Sat,14,Long_Distance
entertainment,127.71,F,0,49,Tue,17,Long_Distance
entertainment,69.21,F,0,42,Mon,20,Long_Distance
health,75.08,F,0,58,Wed,18,Commute
personal,53.2,F,0,25,Tue,23,Commute
grocery,50.58,F,0,28,Wed,18,Regional
misc,7.5,F,0,47,Mon,2,Long_Distance
shopping,1.36,F,0,44,Thu,22,Long_Distance
grocery,108.77,M,0,63,Mon,9,Long_Distance
grocery,185.4,F,0,36,Sat,10,Long_Distance
home,21.5,F,0,31,Tue,15,Long_Distance
grocery,51.66,M,0,44,Fri,9,Regional
grocery,53.66,M,0,35,Thu,20,Long_Distance
health,78.79,M,0,57,Sat,14,Long_Distance
grocery,41.29,M,0,44,Mon,20,Regional
home,39.24,M,0,61,Tue,13,Long_Distance
home,172.45,F,0,34,Mon,19,Long_Distance
travel,9.26,F,0,49,Fri,13,Commute
travel,9.93,F,0,43,Mon,22,Long_Distance
travel,43.01,F,0,34,Tue,11,Commute
health,46.67,F,0,74,Mon,20,Regional
entertainment,88.18,F,0,35,Sun,16,Long_Distance
home,3.66,F,0,21,Wed,12,Regional
shopping,115.73,F,0,49,Mon,19,Long_Distance
shopping,8.81,F,0,57,Mon,8,Long_Distance
home,34.55,F,0,75,Mon,17,Regional
home,32.08,M,0,57,Wed,22,Regional
shopping,8.4,F,0,49,Sun,14,Regional
health,16.83,F,0,48,Thu,15,Commute
shopping,2.66,F,0,43,Thu,23,Regional
shopping,6.36,M,0,71,Tue,5,Commute
grocery,66.71,F,0,39,Tue,20,Regional
travel,81.32,M,0,50,Tue,6,Long_Distance
shopping,3.74,M,0,27,Thu,13,Long_Distance
misc,11.8,F,0,49,Tue,20,Long_Distance
health,75.13,M,0,42,Thu,12,Regional
misc,10.38,F,0,47,Sun,17,Commute
health,75.18,M,0,37,Sun,16,Long_Distance
home,68.35,F,0,39,Mon,23,Long_Distance
shopping,2.82,M,0,61,Mon,5,Regional
entertainment,78.13,F,0,38,Sun,21,Long_Distance
travel,51.41,F,0,41,Thu,5,Commute
home,37.43,F,0,30,Sun,16,Commute
home,52.54,M,0,22,Wed,13,Long_Distance
entertainment,8.71,F,0,65,Sat,23,Long_Distance
travel,72.56,M,0,93,Tue,1,Long_Distance
home,76.18,M,0,45,Mon,19,Regional
entertainment,65.57,M,0,38,Mon,13,Commute
entertainment,71.06,M,0,48,Tue,17,Local
health,39.84,F,0,51,Tue,19,Regional
shopping,2.51,F,0,32,Mon,15,Local
home,59.76,F,0,84,Sun,22,Long_Distance
shopping,2.77,F,0,58,Sat,9,Remote
health,31.97,F,0,39,Fri,21,Long_Distance
misc,74.67,F,0,48,Mon,11,Long_Distance
travel,2.41,F,0,58,Sun,20,Commute
travel,5.48,F,0,59,Mon,13,Regional
entertainment,4.33,M,0,34,Mon,23,Regional
travel,4.35,F,0,90,Mon,12,Commute
shopping,31.93,F,0,31,Mon,13,Long_Distance
home,128.3,F,0,25,Mon,17,Commute
health,99.77,M,0,31,Mon,13,Regional
home,53.14,M,0,40,Wed,22,Long_Distance
health,44.94,M,0,57,Mon,15,Regional
misc,16.46,F,0,44,Sun,12,Commute
home,13.06,F,0,60,Mon,18,Long_Distance
grocery,39.6,M,0,70,Tue,19,Long_Distance
entertainment,12.22,M,0,52,Mon,0,Regional
grocery,93.39,M,0,45,Wed,3,Regional
misc,156.29,M,0,43,Wed,22,Commute
home,39.54,F,0,35,Mon,15,Remote
personal,53.65,M,0,50,Fri,18,Long_Distance
misc,45.12,M,0,80,Sun,5,Long_Distance
shopping,4.29,F,0,68,Sun,11,Commute
misc,3.96,F,0,39,Sun,13,Commute
travel,81.28,F,0,63,Sat,7,Remote
grocery,84.35,F,0,45,Fri,5,Long_Distance
home,29.84,F,0,59,Fri,21,Long_Distance
entertainment,29.75,M,0,62,Sun,15,Long_Distance
entertainment,383.17,M,0,51,Thu,11,Long_Distance
personal,29.4,M,0,55,Tue,16,Long_Distance
grocery,72.2,F,0,21,Mon,14,Commute
health,7.19,M,0,57,Tue,18,Long_Distance
travel,32.48,M,0,16,Mon,8,Long_Distance
personal,5.99,F,0,42,Mon,18,Commute
shopping,8.13,F,0,37,Tue,15,Commute
home,40.98,F,0,21,Tue,17,Long_Distance
health,51.9,F,0,36,Sun,23,Commute
home,103.55,M,0,41,Mon,16,Commute
entertainment,31.92,F,0,51,Tue,6,Commute
shopping,137.69,M,0,46,Thu,10,Regional
travel,68.53,F,0,34,Mon,9,Remote
grocery,70.78,M,0,40,Sat,18,Long_Distance
shopping,27.51,F,0,55,Sun,10,Remote
travel,316.67,F,0,60,Tue,13,Remote
grocery,103.05,F,0,66,Thu,3,Regional
health,21.99,M,0,58,Sat,21,Regional
home,6.48,M,0,56,Tue,16,Long_Distance
home,19.52,M,0,45,Sun,14,Long_Distance
grocery,59.65,F,0,34,Sun,3,Long_Distance
personal,61.41,F,0,42,Wed,17,Long_Distance
home,1.52,F,0,84,Mon,14,Commute
shopping,3.37,F,0,91,Sat,10,Local
travel,3.97,F,0,92,Fri,20,Commute
home,56.13,F,0,46,Thu,14,Regional
travel,56.66,M,0,53,Tue,0,Commute
personal,2.97,M,0,34,Mon,17,Commute
entertainment,253.5,F,0,77,Mon,21,Regional
home,23.4,M,0,47,Thu,19,Long_Distance
shopping,492.21,M,0,26,Thu,16,Long_Distance
home,66.17,F,0,66,Sat,14,Local
shopping,5.62,F,0,46,Thu,16,Commute
misc,1.2,F,0,66,Tue,1,Long_Distance
grocery,153.29,F,0,58,Mon,9,Long_Distance
misc,237.1,M,0,61,Mon,2,Long_Distance
travel,54.72,M,0,41,Thu,1,Regional
misc,297.92,F,0,47,Sun,20,Commute
grocery,63.2,F,0,26,Fri,3,Regional
home,9.24,F,0,59,Wed,16,Local
shopping,5.77,F,0,31,Sun,21,Remote
home,50.31,F,0,81,Sun,20,Commute
home,9.12,F,0,79,Tue,19,Commute
shopping,5.21,F,0,24,Sun,14,Long_Distance
home,3.03,F,0,28,Tue,19,Regional
home,55.22,F,0,22,Mon,22,Regional
home,13.54,F,0,57,Sun,14,Remote
grocery,152.63,F,0,52,Wed,8,Regional
travel,76.75,F,0,75,Wed,11,Regional
misc,41.72,F,0,43,Mon,20,Regional
entertainment,23.78,F,0,66,Tue,19,Regional
home,91.61,M,0,39,Sun,18,Long_Distance
shopping,4.11,F,0,36,Tue,14,Commute
grocery,45.08,F,0,41,Wed,11,Long_Distance
travel,75.87,M,0,63,Fri,1,Long_Distance
travel,77.27,M,0,28,Sun,6,Regional
home,128.36,F,0,45,Wed,16,Long_Distance
home,12.92,F,0,39,Wed,20,Regional
shopping,4.28,F,0,35,Mon,12,Long_Distance
shopping,6.41,M,0,46,Tue,22,Regional
grocery,49.56,M,0,28,Sat,22,Long_Distance
grocery,229.22,F,0,27,Mon,1,Long_Distance
travel,58.33,M,0,65,Thu,9,Commute
grocery,135.17,F,0,57,Mon,18,Regional
shopping,211.81,F,0,26,Sat,21,Local
personal,6.63,M,0,79,Mon,21,Long_Distance
home,40.04,F,0,47,Sat,19,Regional
personal,67.92,F,0,58,Wed,13,Long_Distance
home,95.97,M,0,30,Mon,12,Long_Distance
misc,1.53,M,0,63,Fri,9,Commute
home,64.97,M,0,26,Sun,15,Long_Distance
shopping,8.98,F,0,20,Thu,14,Long_Distance
travel,56.34,M,0,47,Fri,4,Regional
entertainment,48.5,F,0,32,Wed,20,Local
home,235.37,F,0,35,Sat,15,Long_Distance
home,35.93,M,0,78,Mon,19,Long_Distance
health,59.68,M,0,48,Wed,15,Regional
shopping,7.19,M,0,91,Sat,3,Long_Distance
travel,99.8,M,0,68,Mon,1,Local
entertainment,9.87,F,0,56,Tue,9,Commute
travel,3.19,F,0,48,Sat,23,Long_Distance
personal,72.24,F,0,71,Sat,18,Commute
grocery,28.19,M,0,33,Sun,9,Local
grocery,46.0,F,0,39,Mon,17,Regional
home,60.23,M,0,20,Mon,21,Commute
home,229.47,F,0,89,Sun,12,Long_Distance
misc,453.68,M,0,35,Tue,12,Long_Distance
home,68.74,M,0,40,Sat,12,Long_Distance
shopping,7.34,F,0,59,Mon,3,Remote
shopping,4.67,M,0,77,Wed,6,Commute
shopping,18.15,F,0,42,Mon,18,Long_Distance
grocery,53.41,M,0,27,Fri,7,Long_Distance
home,7.88,F,0,43,Wed,14,Regional
misc,514.07,F,0,57,Tue,11,Long_Distance
home,2.58,F,0,41,Sat,16,Regional
shopping,107.69,M,0,38,Mon,7,Regional
home,29.3,M,0,21,Sat,20,Commute
misc,30.34,M,0,43,Sun,9,Long_Distance
personal,38.32,M,0,92,Sun,14,Long_Distance
home,15.45,M,0,78,Mon,16,Commute
grocery,19.74,F,0,66,Sun,16,Long_Distance
misc,10.38,F,0,39,Sun,6,Regional
grocery,129.32,M,0,62,Sun,4,Commute
travel,528.84,M,0,31,Mon,20,Local
entertainment,50.2,F,0,92,Thu,11,Commute
shopping,39.86,F,0,41,Mon,12,Commute
personal,80.89,F,0,25,Sun,19,Regional
personal,48.24,M,0,80,Sun,15,Commute
grocery,32.14,M,0,21,Sat,14,Commute
entertainment,3.8,F,0,75,Mon,21,Long_Distance
home,75.85,M,0,28,Mon,20,Commute
personal,1.38,M,0,33,Tue,23,Long_Distance
personal,99.11,F,0,30,Fri,21,Regional
home,6.73,F,0,67,Tue,22,Regional
grocery,54.32,M,0,39,Mon,9,Long_Distance
personal,127.15,F,0,35,Mon,12,Commute
entertainment,64.29,F,0,43,Sat,15,Regional
personal,87.48,F,0,37,Mon,23,Regional
shopping,4.84,F,0,30,Sat,22,Long_Distance
health,44.13,F,0,28,Tue,14,Long_Distance
health,88.35,M,0,43,Tue,18,Regional
misc,5.5,M,0,45,Sat,23,Long_Distance
personal,9.84,M,0,44,Tue,16,Commute
grocery,111.32,M,0,65,Mon,1,Remote
grocery,88.58,F,0,34,Tue,3,Local
home,69.99,F,0,43,Sat,20,Long_Distance
entertainment,93.01,M,0,89,Sun,17,Long_Distance
misc,188.83,M,0,46,Mon,9,Long_Distance
grocery,198.97,F,0,47,Sat,6,Long_Distance
misc,105.44,F,0,23,Mon,22,Commute
shopping,6.19,F,0,31,Tue,23,Long_Distance
