category,amt,gender,is_fraud,age,day,hour,distance_km
shopping,161.76,M,0,21,Sat,15,Long_Distance
home,15.0,F,0,58,Wed,19,Regional
travel,5.22,F,0,44,Tue,21,Commute
home,15.83,F,0,50,Fri,12,Long_Distance
home,39.64,F,0,49,Tue,18,Regional
home,18.15,F,0,43,Tue,15,Long_Distance
shopping,7.54,M,0,67,Thu,8,Commute
home,100.15,M,0,60,Thu,22,Commute
personal,24.38,F,0,48,Mon,14,Commute
travel,8.57,F,0,69,Thu,17,Local
grocery,235.5,F,0,47,Fri,16,Long_Distance
misc,30.74,M,0,19,Sun,13,Remote
personal,1.4,F,0,22,Fri,16,Commute
shopping,1.55,M,0,44,Wed,22,Long_Distance
grocery,114.09,F,0,74,Wed,9,Regional
entertainment,68.65,F,0,77,Sat,18,Long_Distance
personal,46.43,F,0,45,Tue,21,Long_Distance
travel,75.08,F,0,48,Sat,8,Regional
health,78.46,M,0,47,Sun,19,Long_Distance
travel,70.11,F,0,48,Mon,11,Long_Distance
health,156.26,F,0,36,Mon,22,Long_Distance
misc,33.48,M,0,44,Mon,8,Commute
health,91.39,M,0,50,Sat,14,Regional
health,114.19,F,0,60,Tue,12,Commute
home,78.02,F,0,47,Thu,20,Long_Distance
grocery,23.63,M,0,22,Thu,20,Long_Distance
shopping,175.76,M,0,92,Fri,2,Regional
travel,53.86,M,0,70,Fri,8,Long_Distance
health,127.52,M,0,78,Thu,16,Long_Distance
home,54.28,M,0,27,Wed,16,Commute
travel,50.03,F,0,29,Thu,10,Regional
entertainment,31.51,M,0,67,Tue,2,Commute
grocery,190.39,F,0,49,Sun,1,Long_Distance
misc,6.28,F,0,41,Mon,23,Long_Distance
grocery,50.73,F,0,38,Fri,15,Long_Distance
travel,50.2,F,0,51,Wed,4,Commute
health,24.22,F,0,66,Sat,17,Commute
home,65.37,M,0,74,Thu,16,Long_Distance
shopping,5.33,F,0,21,Mon,21,Regional
health,163.96,M,0,40,Sat,12,Regional
shopping,6.71,M,0,21,Sat,22,Commute
home,1.56,F,0,51,Wed,17,Local
home,12.28,M,0,29,Mon,19,Commute
shopping,4.48,M,0,38,Thu,23,Commute
shopping,23.05,M,0,63,Fri,0,Regional
shopping,95.46,M,0,37,Thu,1,Commute
home,43.68,F,0,48,Thu,16,Regional
misc,9.67,M,0,65,Tue,7,Commute
travel,6.06,M,0,17,Tue,18,Long_Distance
entertainment,125.32,F,0,49,Tue,20,Long_Distance
shopping,160.08,M,0,46,Tue,1,Long_Distance
grocery,73.96,F,0,56,Sun,15,Long_Distance
misc,9.68,F,0,47,Fri,10,Commute
grocery,96.93,M,0,32,Fri,10,Regional
home,68.76,F,0,63,Mon,19,Long_Distance
grocery,106.08,F,0,43,Wed,1,Long_Distance
home,149.87,M,0,84,Wed,20,Long_Distance
travel,43.5,M,0,55,Sun,3,Long_Distance
health,31.13,F,0,83,Sat,21,Commute
home,55.9,F,0,43,Thu,16,Long_Distance
home,8.03,F,0,39,Fri,16,Regional
home,12.15,F,0,89,Sun,13,Local
grocery,87.51,M,0,48,Sun,5,Remote
travel,62.51,F,0,44,Sat,8,Commute
grocery,121.86,M,0,60,Sun,4,Regional
misc,49.29,M,0,30,Fri,20,Long_Distance
travel,39.88,M,0,64,Mon,9,Commute
grocery,40.86,F,0,41,Sat,7,Remote
grocery,134.96,F,0,59,Fri,4,Long_Distance
home,35.16,M,0,31,Sun,20,Regional
grocery,86.73,M,0,41,Wed,0,Commute
shopping,9.74,F,0,61,Sat,2,Commute
grocery,28.2,F,0,43,Sat,14,Commute
grocery,83.84,M,0,37,Sun,1,Regional
misc,8.38,M,0,20,Tue,20,Regional
home,100.53,F,0,38,Tue,22,Regional
home,98.08,F,0,70,Mon,14,Long_Distance
entertainment,77.4,M,0,29,Tue,17,Long_Distance
shopping,9.75,M,0,48,Tue,19,Long_Distance
home,74.02,F,0,33,Sun,13,Remote
personal,147.75,F,0,29,Thu,12,Commute
misc,4.23,M,0,37,Sat,23,Long_Distance
health,18.36,F,0,58,Sat,16,Long_Distance
entertainment,49.55,M,0,74,Tue,0,Commute
personal,4.93,F,0,59,Sun,16,Long_Distance
entertainment,20.47,F,0,37,Tue,14,Remote
shopping,105.25,M,0,17,Mon,14,Long_Distance
shopping,7.54,F,0,72,Sun,9,Remote
shopping,8.01,F,0,52,Mon,9,Long_Distance
grocery,58.69,M,0,31,Fri,18,Regional
misc,5.78,M,0,30,Tue,18,Long_Distance
shopping,2.28,F,0,59,Sat,10,Long_Distance
home,41.74,M,0,87,Mon,14,Commute
travel,49.34,F,0,31,Tue,3,Long_Distance
grocery,23.01,M,0,64,Mon,13,Regional
entertainment,70.41,M,0,43,Sun,14,Commute
entertainment,73.58,F,0,22,Sun,13,Regional
entertainment,172.85,F,0,35,Mon,20,Long_Distance
travel,3.43,F,0,71,Fri,16,Regional
grocery,24.58,M,0,22,Thu,3,Commute
grocery,62.68,F,0,47,Sat,9,Long_Distance
entertainment,65.21,M,0,29,Fri,19,Commute
home,11.48,F,0,36,Thu,23,Regional
home,72.72,F,0,70,Sat,23,Commute
misc,44.33,M,0,93,Sat,6,Long_Distance
travel,62.86,M,0,36,Wed,4,Long_Distance
home,44.59,M,0,30,Thu,15,Long_Distance
grocery,88.84,F,0,29,Sun,8,Long_Distance
grocery,7.33,M,0,20,Sat,15,Commute
misc,6.74,F,0,39,Wed,7,Long_Distance
home,95.28,F,0,66,Thu,21,Commute
travel,67.47,F,0,30,Wed,4,Regional
home,92.64,F,0,23,Tue,20,Long_Distance
shopping,8.4,F,0,54,Wed,5,Commute
travel,59.76,F,0,28,Sat,9,Commute
shopping,390.36,F,0,36,Sun,14,Long_Distance
health,33.49,M,0,43,Sat,18,Long_Distance
home,78.83,M,0,37,Sat,22,Long_Distance
grocery,25.69,F,0,61,Sun,18,Commute
grocery,111.09,M,0,31,Tue,9,Long_Distance
health,3.5,F,0,91,Sat,19,Long_Distance
shopping,3.27,M,0,35,Fri,12,Long_Distance
misc,3.16,F,0,44,Fri,13,Long_Distance
home,77.34,F,0,53,Tue,12,Long_Distance
misc,301.34,F,0,20,Sun,15,Long_Distance
grocery,122.31,F,0,70,Sat,2,Long_Distance
home,78.73,M,0,26,Sat,23,Commute
shopping,5.26,M,0,44,Tue,13,Commute
grocery,76.67,F,0,81,Sat,4,Long_Distance
shopping,3046.01,M,0,47,Thu,17,Commute
travel,66.94,M,0,57,Mon,2,Commute
grocery,41.08,F,0,26,Thu,2,Long_Distance
travel,58.18,M,0,57,Mon,7,Long_Distance
home,79.06,M,0,46,Tue,21,Commute
entertainment,2.8,F,0,58,Sat,11,Regional
shopping,70.71,M,0,65,Sun,11,Long_Distance
travel,3.58,M,0,21,Sat,12,Commute
home,67.09,M,0,61,Sun,19,Commute
home,65.44,M,0,39,Sat,13,Commute
grocery,12.68,M,0,40,Sun,10,Long_Distance
health,16.93,F,0,84,Mon,14,Long_Distance
shopping,25.05,M,0,62,Sat,0,Regional
home,40.48,M,0,75,Mon,15,Long_Distance
grocery,5.08,F,0,35,Mon,17,Regional
health,74.82,M,0,46,Fri,13,Commute
grocery,175.6,F,0,49,Sun,4,Long_Distance
home,42.58,F,0,48,Sun,17,Remote
entertainment,176.39,F,0,79,Sun,10,Commute
home,26.66,F,0,69,Sun,20,Commute
personal,32.68,F,0,51,Thu,16,Regional
personal,3.17,F,0,30,Sun,16,Long_Distance
grocery,114.88,M,0,62,Mon,2,Commute
grocery,77.72,M,0,67,Sun,3,Local
shopping,6.01,F,0,63,Sun,8,Long_Distance
misc,4.15,F,0,70,Wed,8,Long_Distance
grocery,41.96,M,0,28,Sat,3,Local
grocery,102.5,F,0,67,Sat,22,Long_Distance
travel,7.25,F,0,45,Mon,22,Long_Distance
personal,134.95,F,0,57,Mon,20,Long_Distance
grocery,185.44,F,0,26,Sun,2,Commute
entertainment,20.83,F,0,50,Wed,20,Local
misc,130.65,M,0,32,Sun,1,Remote
grocery,69.5,F,0,42,Mon,20,Regional
travel,88.13,F,0,66,Thu,8,Long_Distance
grocery,79.94,F,0,42,Tue,10,Commute
entertainment,73.44,M,0,33,Wed,19,Long_Distance
home,141.21,F,0,34,Thu,17,Regional
travel,63.19,M,0,53,Mon,2,Long_Distance
shopping,429.78,M,0,58,Mon,6,Regional
shopping,43.44,F,0,50,Fri,19,Long_Distance
travel,59.71,M,0,57,Wed,10,Regional
home,170.09,M,0,70,Sat,20,Commute
travel,44.73,F,0,20,Tue,8,Commute
misc,38.78,F,0,38,Wed,4,Remote
grocery,88.54,F,0,32,Tue,8,Long_Distance
home,9.87,F,0,46,Tue,22,Commute
shopping,3.91,M,0,52,Sat,4,Long_Distance
entertainment,17.83,F,0,25,Mon,20,Long_Distance
grocery,78.63,M,0,39,Thu,20,Regional
home,60.67,F,0,43,Mon,15,Long_Distance
health,39.75,M,0,39,Tue,21,Long_Distance
grocery,68.94,F,0,61,Sat,8,Remote
travel,70.26,M,0,37,Thu,2,Long_Distance
home,10.91,F,0,29,Wed,19,Long_Distance
shopping,3.08,F,0,30,Sun,23,Long_Distance
grocery,154.16,F,0,65,Tue,11,Long_Distance
misc,8.39,F,0,36,Mon,14,Long_Distance
health,53.89,F,0,33,Fri,23,Commute
home,43.88,F,0,72,Mon,20,Regional
entertainment,78.05,F,0,29,Sun,19,Local
shopping,6.06,M,0,45,Sun,13,Commute
health,114.83,M,0,16,Wed,15,Remote
home,105.1,M,0,19,Sun,17,Regional
health,55.97,M,0,32,Wed,19,Long_Distance
grocery,13.67,F,0,45,Sat,16,Commute
home,29.35,M,0,24,Mon,22,Remote
entertainment,92.5,F,0,34,Thu,14,Local
grocery,6.15,F,0,32,Tue,23,Regional
travel,55.52,F,0,77,Sun,11,Long_Distance
home,58.04,M,0,53,Sat,13,Long_Distance
shopping,9.26,M,0,64,Thu,0,Regional
travel,72.67,M,0,55,Mon,10,Long_Distance
grocery,97.94,F,0,35,Mon,11,Regional
grocery,224.69,F,0,27,Mon,0,Long_Distance
travel,65.93,M,0,20,Tue,10,Long_Distance
home,4.18,F,0,26,Mon,15,Long_Distance
misc,41.69,M,0,40,Sun,0,Regional
home,66.63,F,0,80,Fri,23,Regional
shopping,8.02,F,0,42,Sun,20,Long_Distance
home,38.34,M,0,25,Wed,19,Local
misc,40.71,F,0,33,Wed,11,Commute
shopping,1.45,F,0,30,Fri,14,Local
entertainment,72.18,M,0,28,Fri,19,Regional
travel,40.2,F,0,37,Fri,8,Long_Distance
home,51.52,M,0,30,Mon,16,Long_Distance
health,165.88,M,0,29,Fri,16,Regional
home,12.74,F,0,47,Sun,12,Long_Distance
home,137.57,F,0,58,Sun,17,Commute
grocery,55.91,F,0,35,Sun,0,Commute
grocery,73.86,F,0,67,Sun,9,Regional
misc,12.36,F,0,37,Tue,11,Long_Distance
misc,21.52,F,0,91,Tue,10,Commute
grocery,102.4,F,0,32,Wed,9,Long_Distance
misc,178.68,M,0,23,Tue,14,Commute
home,55.26,F,0,41,Sun,13,Long_Distance
shopping,136.94,M,0,64,Tue,11,Regional
shopping,2.7,F,0,42,Sat,19,Regional
home,59.98,F,0,68,Sun,23,Long_Distance
health,37.77,F,0,32,Thu,17,Remote
personal,3.87,M,0,38,Fri,19,Long_Distance
travel,510.54,M,0,41,Thu,22,Regional
entertainment,111.92,M,0,57,Thu,19,Local
misc,7.8,F,0,36,Mon,4,Commute
misc,5.07,F,0,46,Wed,22,Long_Distance
entertainment,5.75,M,0,68,Sat,0,Long_Distance
shopping,1.57,F,0,25,Mon,23,Commute
misc,4.37,F,0,30,Sat,21,Long_Distance
home,27.57,M,0,76,Mon,22,Commute
grocery,73.15,F,0,32,Tue,6,Commute
home,19.07,F,0,35,Sun,20,Long_Distance
home,114.65,F,0,54,Wed,19,Commute
home,20.12,F,0,58,Sun,22,Regional
grocery,183.31,F,0,36,Wed,7,Long_Distance
travel,46.06,M,0,20,Sun,0,Long_Distance
grocery,35.46,F,0,47,Fri,17,Commute
personal,43.0,F,0,45,Tue,12,Local
shopping,367.94,F,0,48,Sun,17,Commute
grocery,28.87,M,0,25,Thu,1,Long_Distance
entertainment,207.9,F,0,69,Sun,11,Long_Distance
personal,369.75,M,0,70,Thu,18,Long_Distance
home,9.08,M,0,49,Wed,21,Remote
travel,73.58,M,0,52,Thu,7,Remote
entertainment,47.97,F,0,31,Mon,22,Commute
home,3.44,F,0,59,Sun,23,Regional
grocery,41.39,F,0,49,Thu,20,Commute
misc,2.25,M,0,59,Tue,7,Regional
entertainment,64.77,F,0,42,Tue,12,Regional
grocery,139.41,M,0,83,Mon,0,Long_Distance
shopping,3.21,M,0,17,Sun,23,Long_Distance
shopping,1.1,F,0,42,Sun,22,Long_Distance
shopping,9.36,M,0,52,Mon,0,Long_Distance
travel,51.18,M,0,56,Mon,0,Commute
shopping,7.62,M,0,37,Fri,23,Regional
grocery,71.79,F,0,81,Sun,7,Commute
home,178.63,M,0,64,Sun,18,Regional
grocery,57.46,M,0,39,Sun,12,Commute
entertainment,24.16,F,0,24,Sun,12,Regional
health,33.78,M,0,54,Tue,15,Long_Distance
shopping,2.93,F,0,27,Mon,16,Long_Distance
home,77.02,F,0,37,Sun,22,Long_Distance
shopping,7.86,F,0,56,Thu,3,Commute
shopping,132.71,M,0,30,Tue,8,Long_Distance
misc,5.99,F,0,41,Sun,9,Regional
health,63.81,M,0,44,Thu,12,Long_Distance
shopping,79.78,F,0,40,Mon,16,Long_Distance
home,6.43,F,0,47,Mon,22,Long_Distance
misc,3.77,M,0,51,Tue,8,Long_Distance
grocery,38.05,M,0,53,Sun,3,Commute
home,97.89,M,0,30,Sun,22,Commute
grocery,95.55,F,0,37,Tue,4,Regional
shopping,60.47,M,0,52,Mon,8,Regional
grocery,93.06,F,0,44,Fri,5,Commute
shopping,8.69,F,0,35,Thu,20,Commute
shopping,4.03,F,0,51,Sun,7,Commute
personal,72.64,F,0,48,Sun,12,Long_Distance
home,106.09,M,0,63,Sun,23,Long_Distance
grocery,223.17,F,0,31,Sun,8,Long_Distance
home,63.19,M,0,39,Thu,16,Regional
shopping,1.43,F,0,85,Mon,7,Long_Distance
shopping,79.47,M,0,28,Wed,3,Regional
grocery,73.48,F,0,20,Wed,11,Regional
shopping,5.11,F,0,50,Fri,16,Commute
misc,8.4,M,0,36,Thu,21,Long_Distance
shopping,7.75,M,0,65,Mon,5,Regional
personal,183.24,M,0,54,Sat,15,Long_Distance
entertainment,348.96,F,0,45,Wed,19,Commute
travel,52.55,F,0,63,Sun,1,Commute
entertainment,24.38,F,0,23,Fri,15,Long_Distance
shopping,6.06,M,0,47,Tue,17,Regional
shopping,1.0,F,0,91,Mon,7,Long_Distance
health,70.4,M,0,86,Sun,17,Long_Distance
home,46.77,M,0,30,Sat,14,Regional
shopping,9.98,F,0,63,Sun,10,Long_Distance
health,80.85,M,0,60,Sun,12,Regional
shopping,9.43,F,0,47,Mon,14,Commute
home,57.79,F,0,18,Tue,20,Long_Distance
home,93.93,M,0,42,Sat,12,Regional
grocery,47.9,F,0,48,Thu,8,Long_Distance
grocery,189.84,F,0,48,Fri,4,Long_Distance
entertainment,106.8,M,0,67,Fri,17,Long_Distance
shopping,3.72,M,0,43,Fri,13,Commute
travel,468.06,M,0,44,Mon,17,Long_Distance
grocery,69.23,F,0,80,Sat,1,Long_Distance
health,54.74,M,0,45,Sun,14,Commute
entertainment,43.28,F,0,32,Sat,18,Commute
entertainment,57.25,F,0,40,Wed,18,Commute
home,20.05,F,0,35,Fri,21,Regional
shopping,145.34,M,0,46,Fri,21,Long_Distance
grocery,12.74,M,0,25,Thu,18,Regional
health,24.19,F,0,75,Thu,23,Regional
travel,76.49,M,0,46,Fri,1,Regional
personal,62.43,F,0,43,Tue,20,Commute
shopping,133.8,F,0,39,Sat,18,Long_Distance
entertainment,55.68,F,0,48,Sat,20,Commute
travel,90.68,M,0,53,Tue,6,Long_Distance
personal,4.43,F,0,33,Tue,17,Long_Distance
misc,3.28,M,0,62,Tue,11,Long_Distance
travel,56.61,F,0,63,Wed,8,Regional
home,27.2,F,0,28,Fri,17,Local
shopping,15.58,F,0,36,Thu,17,Long_Distance
health,59.89,M,0,21,Sun,17,Long_Distance
grocery,35.66,F,0,80,Mon,13,Commute
misc,1.55,M,0,50,Fri,10,Commute
misc,42.79,M,0,31,Sat,6,Long_Distance
travel,28.25,M,0,61,Wed,18,Long_Distance
personal,109.62,F,0,36,Mon,20,Long_Distance
grocery,20.71,M,0,45,Wed,14,Commute
health,96.26,F,0,44,Mon,18,Commute
home,13.39,F,0,58,Fri,21,Long_Distance
misc,8.97,F,0,38,Mon,18,Long_Distance
entertainment,2.83,M,0,30,Sun,19,Long_Distance
travel,3.15,F,0,63,Mon,19,Commute
health,74.96,M,0,38,Sat,21,Regional
shopping,146.83,M,0,33,Sun,15,Regional
grocery,141.76,F,0,43,Sun,6,Commute
shopping,6.7,F,0,44,Mon,21,Commute
grocery,98.29,M,0,78,Wed,0,Long_Distance
misc,355.68,F,0,44,Wed,1,Long_Distance
shopping,57.09,F,0,36,Wed,16,Regional
grocery,72.3,F,0,43,Fri,6,Remote
home,96.56,F,0,41,Mon,14,Long_Distance
grocery,93.45,M,0,51,Sun,9,Long_Distance
misc,142.76,M,0,20,Mon,22,Long_Distance
entertainment,16.79,M,0,69,Mon,6,Commute
travel,61.55,F,0,91,Sat,1,Commute
home,8.87,M,0,52,Tue,17,Remote
grocery,37.6,F,0,43,Tue,16,Long_Distance
grocery,34.39,F,0,19,Fri,7,Long_Distance
shopping,8.86,F,0,88,Fri,3,Long_Distance
health,76.87,M,0,35,Wed,21,Regional
home,5.37,M,0,57,Thu,23,Commute
travel,69.85,M,0,39,Sun,3,Local
grocery,78.34,F,0,27,Sun,19,Long_Distance
personal,23.12,M,0,61,Sun,18,Commute
travel,50.08,F,0,45,Thu,2,Long_Distance
travel,73.29,M,0,38,Sat,9,Commute
misc,8.32,M,0,64,Tue,3,Long_Distance
misc,2.31,M,0,59,Sun,3,Local
shopping,9.29,F,0,41,Fri,12,Long_Distance
home,98.42,M,0,45,Thu,16,Long_Distance
home,45.62,M,0,26,Sat,14,Long_Distance
home,90.69,F,0,44,Mon,16,Long_Distance
home,29.01,M,0,33,Sat,16,Local
grocery,55.07,F,0,49,Sat,7,Regional
home,59.41,M,0,70,Fri,21,Long_Distance
shopping,4.94,M,0,74,Tue,0,Commute
shopping,7.7,F,0,36,Sun,18,Long_Distance
home,93.85,M,0,60,Tue,22,Commute
grocery,11.12,F,0,36,Mon,16,Regional
entertainment,163.38,F,0,49,Sun,22,Remote
misc,6.62,M,0,71,Fri,3,Long_Distance
misc,8.92,M,0,26,Sun,3,Long_Distance
travel,66.74,M,0,33,Mon,6,Long_Distance
grocery,42.09,F,0,37,Sat,3,Long_Distance
travel,66.64,F,0,70,Sat,6,Commute
travel,91.9,F,0,51,Mon,0,Long_Distance
grocery,55.43,M,0,38,Tue,22,Long_Distance
misc,8.19,M,0,80,Thu,8,Commute
grocery,62.18,F,0,31,Thu,15,Regional
shopping,344.81,F,0,28,Fri,21,Long_Distance
misc,8.73,M,0,49,Sat,7,Remote
home,30.37,F,0,60,Fri,15,Local
health,7.52,F,0,41,Sat,20,Long_Distance
home,34.18,M,0,44,Thu,12,Long_Distance
shopping,7.14,F,0,58,Tue,1,Regional
entertainment,80.34,M,0,40,Thu,23,Commute
home,78.77,F,0,30,Mon,21,Long_Distance
personal,11.33,F,0,90,Fri,16,Long_Distance
home,39.98,F,0,77,Sat,17,Long_Distance
health,9.1,F,0,50,Thu,17,Long_Distance
travel,3.36,F,0,58,Wed,15,Long_Distance
shopping,683.84,M,0,35,Sat,18,Commute
home,66.98,M,0,42,Mon,22,Long_Distance
entertainment,8.93,M,0,33,Fri,16,Long_Distance
health,43.43,M,0,49,Thu,14,Regional
misc,1.82,F,0,38,Sun,23,Long_Distance
shopping,6.27,M,0,54,Thu,4,Long_Distance
shopping,177.01,F,0,32,Sun,14,Regional
personal,2.58,F,0,32,Fri,22,Long_Distance
misc,72.21,F,0,43,Sun,5,Long_Distance
travel,5.89,M,0,22,Mon,21,Long_Distance
entertainment,23.56,F,0,67,Sun,11,Long_Distance
home,46.82,F,0,50,Fri,17,Commute
grocery,166.88,F,0,37,Thu,2,Long_Distance
grocery,107.54,M,0,61,Tue,8,Regional
travel,58.91,F,0,47,Mon,6,Long_Distance
entertainment,4.46,M,0,58,Sun,7,Long_Distance
home,63.53,M,0,46,Thu,21,Commute
shopping,2.94,M,0,33,Mon,22,Commute
grocery,81.1,M,0,26,Tue,19,Remote
travel,2.43,F,0,31,Thu,13,Local
home,37.63,F,0,36,Wed,12,Commute
personal,16.5,F,0,69,Sun,16,Long_Distance
travel,90.13,M,0,52,Mon,8,Long_Distance
personal,20.88,M,0,62,Tue,20,Long_Distance
travel,71.9,F,0,65,Thu,11,Long_Distance
entertainment,52.1,F,0,47,Thu,20,Long_Distance
misc,128.81,F,0,42,Thu,11,Commute
health,3.13,F,0,42,Sun,14,Regional
grocery,93.71,F,0,40,Mon,3,Long_Distance
entertainment,124.94,F,0,47,Thu,17,Commute
grocery,62.58,M,0,29,Tue,11,Commute
home,20.67,M,0,58,Thu,15,Commute
personal,11.49,F,0,32,Mon,21,Regional
grocery,127.12,F,0,87,Tue,6,Long_Distance
misc,59.02,F,0,40,Mon,0,Commute
personal,69.76,M,0,93,Tue,23,Regional
home,50.99,M,0,88,Mon,23,Commute
home,56.75,M,0,47,Mon,19,Local
grocery,53.51,M,0,34,Wed,3,Long_Distance
health,72.27,M,0,31,Mon,19,Long_Distance
grocery,109.09,M,0,71,Fri,8,Long_Distance
travel,91.93,M,0,66,Sat,8,Remote
travel,47.11,M,0,60,Fri,3,Long_Distance
home,18.51,M,0,82,Tue,23,Long_Distance
home,31.87,M,0,42,Mon,17,Regional
home,17.41,M,0,30,Sun,12,Commute
misc,15.5,M,0,48,Tue,20,Long_Distance
personal,3.03,M,0,71,Sun,21,Commute
shopping,202.67,F,0,32,Mon,15,Commute
grocery,186.41,F,0,34,Thu,8,Commute
home,66.65,M,0,77,Sat,14,Commute
misc,3.04,F,0,67,Sun,10,Long_Distance
travel,4.25,M,0,56,Thu,12,Long_Distance
grocery,70.6,F,0,46,Tue,3,Regional
misc,35.87,F,0,65,Thu,11,Regional
shopping,72.14,F,0,42,Mon,13,Regional
grocery,4.63,M,0,39,Tue,20,Regional
home,7.98,F,0,67,Fri,14,Commute
travel,85.23,F,0,70,Sat,3,Commute
home,184.52,M,0,25,Mon,21,Long_Distance
shopping,2.81,F,0,68,Mon,2,Regional
home,57.99,M,0,73,Wed,20,Long_Distance
grocery,107.65,M,0,43,Thu,10,Long_Distance
entertainment,37.29,F,0,44,Wed,23,Commute
grocery,14.66,F,0,35,Tue,20,Commute
shopping,138.58,M,0,47,Fri,1,Long_Distance
misc,295.97,M,0,21,Sat,13,Long_Distance
entertainment,41.93,F,0,46,Sun,21,Long_Distance
grocery,114.34,F,0,33,Mon,2,Long_Distance
home,109.8,F,0,34,Sun,15,Long_Distance
home,2.41,F,0,47,Mon,18,Long_Distance
shopping,3.68,M,0,71,Sun,8,Remote
grocery,95.58,F,0,29,Mon,5,Remote
shopping,2.98,F,0,34,Sun,18,Long_Distance
grocery,100.93,F,0,31,Mon,8,Regional
grocery,84.01,F,0,68,Sat,11,Commute
shopping,129.89,F,0,44,Thu,13,Long_Distance
home,69.45,M,0,44,Fri,22,Long_Distance
grocery,16.83,M,0,25,Sun,1,Long_Distance
shopping,24.03,F,0,47,Fri,15,Commute
home,51.47,M,0,40,Sat,16,Commute
travel,69.54,F,0,15,Sat,11,Local
shopping,767.34,F,0,45,Tue,20,Commute
grocery,8.41,F,0,63,Fri,12,Commute
grocery,32.97,F,0,51,Tue,4,Long_Distance
travel,55.64,M,0,62,Mon,5,Regional
entertainment,128.06,M,0,76,Sun,10,Commute
home,32.06,F,0,49,Fri,14,Long_Distance
misc,54.35,M,0,45,Fri,17,Commute
travel,41.32,M,0,58,Tue,3,Long_Distance
personal,25.51,F,0,54,Sun,19,Long_Distance
misc,1.6,F,0,75,Sat,6,Long_Distance
shopping,15.34,F,0,40,Sat,20,Commute
grocery,96.52,M,0,72,Mon,11,Regional
travel,60.95,M,0,41,Sun,10,Commute
misc,3.12,F,0,25,Sun,22,Commute
home,56.13,F,0,35,Fri,17,Long_Distance
shopping,9.64,M,0,65,Mon,11,Long_Distance
misc,1.88,F,0,36,Tue,17,Long_Distance
travel,61.14,F,0,56,Thu,3,Long_Distance
travel,1.93,F,0,44,Mon,21,Commute
entertainment,70.03,M,0,81,Tue,14,Long_Distance
misc,104.86,M,0,64,Fri,7,Long_Distance
grocery,110.13,M,0,59,Mon,0,Commute
grocery,56.63,M,0,34,Mon,13,Regional
travel,27.09,F,0,15,Wed,11,Regional
entertainment,7.19,F,0,34,Mon,15,Long_Distance
misc,3.45,M,0,75,Mon,2,Commute
shopping,4.14,F,0,42,Tue,20,Long_Distance
grocery,6.76,M,0,34,Tue,23,Regional
health,20.16,F,0,35,Sun,19,Commute
health,26.41,M,0,78,Sun,14,Remote
travel,61.12,M,0,54,Sun,8,Regional
travel,3.84,M,0,30,Tue,15,Remote
home,15.72,F,0,36,Thu,20,Commute
entertainment,154.33,F,0,43,Mon,12,Regional
grocery,7.59,F,0,35,Wed,13,Commute
home,11.7,F,0,26,Sun,14,Commute
misc,1.8,M,0,41,Thu,5,Commute
travel,426.5,M,0,30,Sun,20,Long_Distance
personal,7.19,F,0,39,Wed,16,Commute
personal,73.98,F,0,28,Fri,13,Regional
personal,116.78,F,0,39,Wed,21,Commute
personal,77.43,F,0,34,Mon,18,Long_Distance
misc,7.13,F,0,79,Thu,1,Commute
personal,11.72,F,0,84,Tue,13,Commute
grocery,165.21,F,0,42,Sat,9,Commute
home,204.59,M,0,71,Mon,12,Remote
shopping,3.41,F,0,26,Sun,13,Long_Distance
shopping,91.41,M,0,45,Sun,7,Long_Distance
travel,49.64,F,0,31,Sat,5,Long_Distance
misc,83.9,M,0,17,Mon,14,Long_Distance
shopping,371.64,M,0,78,Wed,9,Commute
travel,9.39,F,0,36,Mon,19,Regional
travel,81.65,F,0,78,Wed,4,Long_Distance
travel,72.44,M,0,34,Thu,10,Regional
misc,151.37,M,0,60,Wed,5,Commute
grocery,49.3,M,0,21,Fri,7,Long_Distance
misc,47.8,F,0,20,Thu,19,Long_Distance
shopping,539.98,F,0,33,Mon,20,Long_Distance
grocery,93.42,M,0,45,Mon,7,Long_Distance
personal,8.04,F,0,45,Sat,12,Long_Distance
entertainment,7.33,M,0,55,Sat,4,Long_Distance
shopping,76.3,M,0,27,Fri,2,Long_Distance
health,31.67,F,0,60,Sun,13,Commute
travel,2.29,F,0,48,Sun,14,Long_Distance
home,80.5,M,0,41,Mon,18,Long_Distance
health,7.23,F,0,29,Fri,22,Commute
entertainment,165.52,F,0,36,Mon,22,Remote
home,72.64,M,0,42,Thu,23,Long_Distance
misc,19.46,F,0,28,Sat,10,Commute
misc,31.24,M,0,36,Wed,4,Long_Distance
travel,64.98,F,0,19,Mon,0,Long_Distance
shopping,4.67,F,0,44,Mon,17,Commute
entertainment,9.21,M,0,49,Mon,1,Commute
travel,64.18,F,0,48,Sun,11,Long_Distance
grocery,57.05,F,0,39,Sat,6,Long_Distance
misc,3.87,F,0,44,Sun,17,Long_Distance
health,115.41,F,0,43,Tue,12,Commute
home,20.54,M,0,32,Sun,19,Regional
grocery,134.46,F,0,71,Tue,11,Long_Distance
health,78.01,M,0,42,Fri,23,Regional
shopping,1067.73,F,0,34,Sat,22,Commute
shopping,9.86,M,0,66,Sun,3,Regional
health,155.98,M,0,57,Sun,15,Long_Distance
home,34.76,F,0,48,Wed,18,Remote
home,37.61,M,0,30,Mon,18,Long_Distance
